metric,metric_value,timestamp,company_name
4,4871,2023-11-13T00:00:00,Material-Security
4,2390,2022-08-27T00:00:00,Material-Security
4,2327,2022-08-13T00:00:00,Material-Security
4,2264,2022-07-30T00:00:00,Material-Security
4,4890,2023-10-30T00:00:00,Material-Security
4,2989,2023-02-24T00:00:00,Material-Security
4,4853,2023-10-21T00:00:00,Material-Security
4,3040,2023-03-07T00:00:00,Material-Security
4,5516,2024-03-07T00:00:00,Material-Security
4,4713,2023-10-01T00:00:00,Material-Security
4,2201,2022-07-16T00:00:00,Material-Security
4,2649,2022-10-27T00:00:00,Material-Security
4,4713,2023-09-30T00:00:00,Material-Security
4,3086,2023-03-18T00:00:00,Material-Security
4,4628,2023-09-14T00:00:00,Material-Security
4,5569,2024-03-15T00:00:00,Material-Security
4,3086,2023-03-19T00:00:00,Material-Security
4,4511,2023-08-22T00:00:00,Material-Security
4,3086,2023-03-20T00:00:00,Material-Security
4,2185,2022-07-02T00:00:00,Material-Security
4,2453,2022-09-10T00:00:00,Material-Security
4,2503,2022-09-21T00:00:00,Material-Security
4,2966,2023-02-16T00:00:00,Material-Security
4,5476,2024-02-28T00:00:00,Material-Security
4,2688,2022-11-10T00:00:00,Material-Security
4,5251,2024-01-30T00:00:00,Material-Security
4,5270,2024-02-10T00:00:00,Material-Security
4,2728,2022-11-24T00:00:00,Material-Security
4,5079,2024-01-10T00:00:00,Material-Security
4,2762,2022-12-07T00:00:00,Material-Security
4,2649,2022-10-16T00:00:00,Material-Security
4,5033,2023-12-31T00:00:00,Material-Security
4,2793,2022-12-24T00:00:00,Material-Security
4,4511,2023-08-21T00:00:00,Material-Security
4,5013,2023-12-22T00:00:00,Material-Security
4,2809,2023-01-05T00:00:00,Material-Security
4,4962,2023-12-12T00:00:00,Material-Security
4,2549,2022-10-07T00:00:00,Material-Security
4,2850,2023-01-18T00:00:00,Material-Security
4,4926,2023-12-03T00:00:00,Material-Security
4,2895,2023-01-29T00:00:00,Material-Security
4,4908,2023-11-24T00:00:00,Material-Security
4,2927,2023-02-08T00:00:00,Material-Security
4,4871,2023-11-12T00:00:00,Material-Security
4,5339,2024-02-18T00:00:00,Material-Security
4,4273,2023-08-09T00:00:00,Material-Security
4,3086,2023-03-17T00:00:00,Material-Security
4,5251,2024-01-31T00:00:00,Material-Security
4,4164,2023-07-29T00:00:00,Material-Security
4,5657,2024-03-31T00:00:00,Material-Security
4,4080,2023-07-17T00:00:00,Material-Security
4,3842,2023-06-08T00:00:00,Material-Security
4,3983,2023-07-04T00:00:00,Material-Security
4,3983,2023-07-05T00:00:00,Material-Security
4,3438,2023-04-16T00:00:00,Material-Security
4,3566,2023-04-29T00:00:00,Material-Security
4,4164,2023-07-28T00:00:00,Material-Security
4,3775,2023-05-26T00:00:00,Material-Security
4,1961,2022-05-22T00:00:00,Material-Security
4,4080,2023-07-16T00:00:00,Material-Security
4,3775,2023-05-25T00:00:00,Material-Security
4,3775,2023-05-24T00:00:00,Material-Security
4,1351,2022-05-08T00:00:00,Material-Security
4,4164,2023-07-30T00:00:00,Material-Security
4,5715,2024-04-08T00:00:00,Material-Security
4,4164,2023-07-31T00:00:00,Material-Security
4,3438,2023-04-15T00:00:00,Material-Security
4,3939,2023-06-26T00:00:00,Material-Security
4,3842,2023-06-09T00:00:00,Material-Security
4,2133,2022-06-15T00:00:00,Material-Security
4,3191,2023-03-28T00:00:00,Material-Security
4,4273,2023-08-08T00:00:00,Material-Security
4,3939,2023-06-25T00:00:00,Material-Security
4,5617,2024-03-23T00:00:00,Material-Security
4,5773,2024-04-16T00:00:00,Material-Security
4,4164,2023-08-01T00:00:00,Material-Security
4,3283,2023-04-07T00:00:00,Material-Security
6,968,2023-01-23T00:00:00,Material-Security
6,960,2022-10-27T00:00:00,Material-Security
6,964,2023-01-09T00:00:00,Material-Security
6,954,2022-10-07T00:00:00,Material-Security
6,1003,2023-06-24T00:00:00,Material-Security
6,662,2022-05-08T00:00:00,Material-Security
6,968,2022-11-10T00:00:00,Material-Security
6,962,2022-11-24T00:00:00,Material-Security
6,967,2022-12-22T00:00:00,Material-Security
6,966,2022-12-08T00:00:00,Material-Security
6,1000,2023-06-07T00:00:00,Material-Security
6,1003,2023-07-10T00:00:00,Material-Security
6,960,2022-10-16T00:00:00,Material-Security
6,992,2023-05-15T00:00:00,Material-Security
6,996,2023-05-24T00:00:00,Material-Security
6,854,2022-06-29T00:00:00,Material-Security
6,976,2023-03-20T00:00:00,Material-Security
6,978,2023-04-09T00:00:00,Material-Security
6,839,2022-06-15T00:00:00,Material-Security
6,869,2022-07-13T00:00:00,Material-Security
6,972,2023-03-06T00:00:00,Material-Security
6,969,2023-02-06T00:00:00,Material-Security
6,969,2023-02-20T00:00:00,Material-Security
6,884,2022-07-27T00:00:00,Material-Security
6,978,2023-04-17T00:00:00,Material-Security
6,985,2023-05-01T00:00:00,Material-Security
6,943,2022-09-21T00:00:00,Material-Security
6,913,2022-08-24T00:00:00,Material-Security
6,928,2022-09-07T00:00:00,Material-Security
6,839,2022-05-22T00:00:00,Material-Security
6,898,2022-08-10T00:00:00,Material-Security
7,184000000,2023-10-29T04:28:27,Material-Security
7,144000000,2023-03-20T05:58:10,Material-Security
7,144000000,2022-11-10T07:14:07,Material-Security
7,144000000,2023-06-24T07:17:20,Material-Security
7,144000000,2023-04-09T08:11:01,Material-Security
7,184000000,2023-08-30T07:59:19,Material-Security
7,144000000,2023-07-10T06:20:45,Material-Security
7,184000000,2024-01-04T06:29:17,Material-Security
7,184000000,2023-09-29T08:18:26,Material-Security
7,144000000,2023-03-06T05:36:21,Material-Security
7,184000000,2023-10-13T20:29:26,Material-Security
7,144000000,2022-12-08T06:12:33,Material-Security
7,144000000,2022-12-14T08:05:46,Material-Security
7,144000000,2023-04-17T19:29:25,Material-Security
7,144000000,2022-12-22T05:34:59,Material-Security
7,144000000,2023-07-25T09:49:24,Material-Security
7,144000000,2022-11-24T08:44:11,Material-Security
7,184000000,2023-08-08T12:24:06,Material-Security
7,22000000,2022-04-26T19:27:47,Material-Security
7,144000000,2022-05-22T08:20:08,Material-Security
7,144000000,2022-06-15T09:04:41,Material-Security
7,144000000,2022-10-07T18:19:59,Material-Security
7,184000000,2024-02-03T17:17:39,Material-Security
7,144000000,2022-10-27T09:18:15,Material-Security
7,144000000,2022-09-21T09:57:35,Material-Security
7,144000000,2022-07-16T06:42:16,Material-Security
7,144000000,2022-10-16T07:22:10,Material-Security
7,184000000,2024-04-11T02:46:18,Material-Security
7,144000000,2022-07-02T07:00:29,Material-Security
7,22000000,2022-05-08T18:40:19,Material-Security
8,23977,2024-03-21T00:00:00,Material-Security
8,32252,2024-03-01T00:00:00,Material-Security
8,29686,2023-10-08T00:00:00,Material-Security
8,35745,2024-01-19T00:00:00,Material-Security
8,32252,2024-02-11T00:00:00,Material-Security
8,28906,2024-01-03T00:00:00,Material-Security
