metric,metric_value,timestamp,company_name
4,12042,2023-12-07T00:00:00,Skyryse
4,10719,2023-10-16T00:00:00,Skyryse
4,8235,2023-06-05T00:00:00,Skyryse
4,11144,2023-10-27T00:00:00,Skyryse
4,7993,2023-05-23T00:00:00,Skyryse
4,4696,2022-07-15T00:00:00,Skyryse
4,5630,2022-11-08T00:00:00,Skyryse
4,11198,2023-11-04T00:00:00,Skyryse
4,7993,2023-05-22T00:00:00,Skyryse
4,11198,2023-11-08T00:00:00,Skyryse
4,7993,2023-05-20T00:00:00,Skyryse
4,7993,2023-05-18T00:00:00,Skyryse
4,11857,2023-11-18T00:00:00,Skyryse
4,7920,2023-05-12T00:00:00,Skyryse
4,11965,2023-11-28T00:00:00,Skyryse
4,7852,2023-05-11T00:00:00,Skyryse
4,4696,2022-07-01T00:00:00,Skyryse
4,5753,2022-11-22T00:00:00,Skyryse
4,8931,2023-08-08T00:00:00,Skyryse
4,7852,2023-05-10T00:00:00,Skyryse
4,12126,2023-12-16T00:00:00,Skyryse
4,7852,2023-05-08T00:00:00,Skyryse
4,8235,2023-06-06T00:00:00,Skyryse
4,7852,2023-05-06T00:00:00,Skyryse
4,8235,2023-06-07T00:00:00,Skyryse
4,5496,2022-10-25T00:00:00,Skyryse
4,9103,2023-08-22T00:00:00,Skyryse
4,5268,2022-10-03T00:00:00,Skyryse
4,5124,2022-09-18T00:00:00,Skyryse
4,6224,2023-01-16T00:00:00,Skyryse
4,9483,2023-09-10T00:00:00,Skyryse
4,8931,2023-08-07T00:00:00,Skyryse
4,8821,2023-07-27T00:00:00,Skyryse
4,9483,2023-09-11T00:00:00,Skyryse
4,8821,2023-07-26T00:00:00,Skyryse
4,8700,2023-07-15T00:00:00,Skyryse
4,5496,2022-10-14T00:00:00,Skyryse
4,8700,2023-07-14T00:00:00,Skyryse
4,9946,2023-09-26T00:00:00,Skyryse
4,4964,2022-08-27T00:00:00,Skyryse
4,8534,2023-07-03T00:00:00,Skyryse
4,4964,2022-08-26T00:00:00,Skyryse
4,4875,2022-08-12T00:00:00,Skyryse
4,8534,2023-07-02T00:00:00,Skyryse
4,4785,2022-07-29T00:00:00,Skyryse
4,8404,2023-06-22T00:00:00,Skyryse
4,9946,2023-09-27T00:00:00,Skyryse
4,8404,2023-06-21T00:00:00,Skyryse
4,12200,2023-12-25T00:00:00,Skyryse
4,9103,2023-08-21T00:00:00,Skyryse
4,6690,2023-03-03T00:00:00,Skyryse
4,4346,2022-05-18T00:00:00,Skyryse
4,12584,2024-02-17T00:00:00,Skyryse
4,6690,2023-03-02T00:00:00,Skyryse
4,13047,2024-02-26T00:00:00,Skyryse
4,6690,2023-03-01T00:00:00,Skyryse
4,6077,2023-01-04T00:00:00,Skyryse
4,13047,2024-02-27T00:00:00,Skyryse
4,7545,2023-04-19T00:00:00,Skyryse
4,13757,2024-03-22T00:00:00,Skyryse
4,13926,2024-04-08T00:00:00,Skyryse
4,5980,2022-12-23T00:00:00,Skyryse
4,6609,2023-02-21T00:00:00,Skyryse
4,13625,2024-03-14T00:00:00,Skyryse
4,6316,2023-01-28T00:00:00,Skyryse
4,6510,2023-02-13T00:00:00,Skyryse
4,6416,2023-02-05T00:00:00,Skyryse
4,4060,2022-05-04T00:00:00,Skyryse
4,13838,2024-03-30T00:00:00,Skyryse
4,13495,2024-03-06T00:00:00,Skyryse
4,6316,2023-01-27T00:00:00,Skyryse
4,6316,2023-01-29T00:00:00,Skyryse
4,6842,2023-03-11T00:00:00,Skyryse
4,7545,2023-04-18T00:00:00,Skyryse
4,12256,2024-01-03T00:00:00,Skyryse
4,4060,2022-04-27T00:00:00,Skyryse
4,5798,2022-12-06T00:00:00,Skyryse
4,4593,2022-06-15T00:00:00,Skyryse
4,12339,2024-01-14T00:00:00,Skyryse
4,6224,2023-01-17T00:00:00,Skyryse
4,6316,2023-01-26T00:00:00,Skyryse
4,7545,2023-04-17T00:00:00,Skyryse
4,7304,2023-04-01T00:00:00,Skyryse
4,7154,2023-03-24T00:00:00,Skyryse
4,5886,2022-12-07T00:00:00,Skyryse
4,12467,2024-01-30T00:00:00,Skyryse
4,13984,2024-04-16T00:00:00,Skyryse
4,12542,2024-02-09T00:00:00,Skyryse
4,7304,2023-04-02T00:00:00,Skyryse
5,3302,2024-04-09T00:00:00,Skyryse
6,522,2023-01-22T00:00:00,Skyryse
6,518,2022-10-03T00:00:00,Skyryse
6,535,2023-08-08T00:00:00,Skyryse
6,534,2023-07-25T00:00:00,Skyryse
6,520,2022-10-14T00:00:00,Skyryse
6,532,2023-05-01T00:00:00,Skyryse
6,523,2022-12-20T00:00:00,Skyryse
6,533,2023-07-11T00:00:00,Skyryse
6,527,2023-02-19T00:00:00,Skyryse
6,533,2023-06-23T00:00:00,Skyryse
6,520,2022-10-25T00:00:00,Skyryse
6,533,2023-06-06T00:00:00,Skyryse
6,520,2022-11-08T00:00:00,Skyryse
6,530,2023-03-05T00:00:00,Skyryse
6,531,2023-05-23T00:00:00,Skyryse
6,530,2023-03-19T00:00:00,Skyryse
6,531,2023-05-15T00:00:00,Skyryse
6,532,2023-04-08T00:00:00,Skyryse
6,523,2022-11-22T00:00:00,Skyryse
6,532,2023-04-17T00:00:00,Skyryse
6,522,2022-12-06T00:00:00,Skyryse
6,522,2023-02-05T00:00:00,Skyryse
6,487,2022-04-27T00:00:00,Skyryse
6,524,2023-01-08T00:00:00,Skyryse
6,539,2023-10-08T00:00:00,Skyryse
6,487,2022-05-04T00:00:00,Skyryse
6,515,2022-08-12T00:00:00,Skyryse
6,536,2023-08-22T00:00:00,Skyryse
6,539,2023-09-24T00:00:00,Skyryse
6,516,2022-08-26T00:00:00,Skyryse
6,513,2022-09-18T00:00:00,Skyryse
6,537,2023-09-05T00:00:00,Skyryse
6,503,2022-06-15T00:00:00,Skyryse
6,539,2023-09-19T00:00:00,Skyryse
6,515,2022-07-29T00:00:00,Skyryse
6,516,2022-08-27T00:00:00,Skyryse
6,514,2022-07-15T00:00:00,Skyryse
6,503,2022-05-18T00:00:00,Skyryse
7,265500000,2023-10-08T16:12:35,Skyryse
7,40500000,2022-07-15T07:07:13,Skyryse
7,40500000,2022-10-25T07:21:14,Skyryse
7,40500000,2022-11-08T07:14:50,Skyryse
7,40500000,2022-05-04T14:06:06,Skyryse
7,40500000,2022-09-18T09:50:58,Skyryse
7,40500000,2022-12-14T08:42:35,Skyryse
7,40500000,2022-06-15T09:31:12,Skyryse
7,40500000,2023-03-05T08:53:47,Skyryse
7,40500000,2022-11-22T06:03:28,Skyryse
7,265500000,2023-12-31T19:33:38,Skyryse
7,40500000,2023-03-19T08:14:02,Skyryse
7,40500000,2023-04-17T20:09:37,Skyryse
7,40500000,2022-05-18T09:35:40,Skyryse
7,40500000,2023-04-08T06:56:59,Skyryse
7,40500000,2022-12-06T06:33:46,Skyryse
7,40500000,2022-12-20T07:05:48,Skyryse
7,40500000,2022-07-01T01:05:53,Skyryse
7,265500000,2024-03-18T01:54:04,Skyryse
7,40500000,2022-10-14T07:47:52,Skyryse
7,40500000,2022-04-27T08:59:58,Skyryse
7,40500000,2023-07-11T09:37:18,Skyryse
7,265500000,2023-08-31T00:23:13,Skyryse
7,265500000,2024-04-09T00:29:15,Skyryse
7,40500000,2022-08-27T06:07:20,Skyryse
7,265500000,2023-09-24T20:55:40,Skyryse
7,65500000,2023-08-09T00:47:56,Skyryse
7,40500000,2023-06-23T07:07:59,Skyryse
7,40500000,2022-10-03T08:21:55,Skyryse
7,40500000,2023-07-25T07:36:49,Skyryse
8,10856,2023-12-02T00:00:00,Skyryse
8,8722,2023-09-19T00:00:00,Skyryse
8,10856,2023-11-18T00:00:00,Skyryse
8,8722,2023-09-18T00:00:00,Skyryse
8,9817,2024-01-02T00:00:00,Skyryse
8,22738,2024-04-11T00:00:00,Skyryse
8,10129,2024-01-22T00:00:00,Skyryse
8,9817,2023-12-18T00:00:00,Skyryse
8,10389,2023-11-02T00:00:00,Skyryse
8,10389,2023-10-28T00:00:00,Skyryse
8,10129,2024-01-23T00:00:00,Skyryse
8,10129,2024-01-19T00:00:00,Skyryse
8,10389,2023-10-10T00:00:00,Skyryse
8,10129,2024-01-20T00:00:00,Skyryse
8,29826,2024-03-21T00:00:00,Skyryse
8,10389,2023-10-08T00:00:00,Skyryse
8,10129,2024-01-21T00:00:00,Skyryse
8,10042,2024-02-11T00:00:00,Skyryse
9,133,2024-04-16T01:21:10,Skyryse
9,118,2024-01-30T21:33:10,Skyryse
9,85,2023-01-16T04:09:39,Skyryse
9,89,2023-03-11T04:02:54,Skyryse
9,119,2024-02-09T08:05:29,Skyryse
9,85,2023-01-17T03:01:12,Skyryse
9,84,2023-01-29T03:35:49,Skyryse
9,90,2023-03-03T01:59:42,Skyryse
9,84,2023-01-28T13:47:46,Skyryse
9,134,2024-03-30T09:53:04,Skyryse
9,135,2024-04-08T07:21:46,Skyryse
9,86,2023-02-05T02:07:26,Skyryse
9,90,2023-03-24T03:36:12,Skyryse
9,86,2023-02-13T03:24:40,Skyryse
9,131,2024-03-14T01:58:25,Skyryse
9,131,2024-03-06T06:32:01,Skyryse
9,87,2023-02-21T02:30:13,Skyryse
9,84,2023-01-27T18:55:00,Skyryse
9,128,2024-02-27T10:07:13,Skyryse
9,128,2024-02-26T22:00:41,Skyryse
9,132,2024-03-22T07:21:56,Skyryse
9,123,2024-02-17T02:06:22,Skyryse
9,90,2023-03-02T02:36:10,Skyryse
9,84,2023-01-26T07:27:19,Skyryse
