metric,metric_value,timestamp,company_name
1,2390306,2022-08-19T00:00:00,Hello-Fresh
1,2444840,2023-03-03T00:00:00,Hello-Fresh
1,2400000,2024-02-03T00:00:00,Hello-Fresh
1,2419703,2022-12-05T00:00:00,Hello-Fresh
1,2400000,2023-07-11T00:00:00,Hello-Fresh
1,2405677,2022-10-01T00:00:00,Hello-Fresh
1,2363428,2022-05-13T00:00:00,Hello-Fresh
1,2400000,2024-03-18T00:00:00,Hello-Fresh
1,2459419,2023-05-23T00:00:00,Hello-Fresh
1,2400000,2023-12-15T00:00:00,Hello-Fresh
1,2400000,2023-09-20T00:00:00,Hello-Fresh
1,2422620,2022-12-19T00:00:00,Hello-Fresh
1,2400000,2023-07-25T00:00:00,Hello-Fresh
1,2400000,2024-02-09T00:00:00,Hello-Fresh
1,2400000,2023-12-01T00:00:00,Hello-Fresh
1,2441351,2023-02-17T00:00:00,Hello-Fresh
1,2400000,2023-08-08T00:00:00,Hello-Fresh
1,2391677,2022-08-25T00:00:00,Hello-Fresh
1,2400000,2023-09-06T00:00:00,Hello-Fresh
1,2410997,2022-10-24T00:00:00,Hello-Fresh
1,2400000,2023-08-23T00:00:00,Hello-Fresh
1,2400000,2024-01-15T00:00:00,Hello-Fresh
1,2371108,2022-06-10T00:00:00,Hello-Fresh
1,2367268,2022-05-27T00:00:00,Hello-Fresh
1,2412775,2022-11-07T00:00:00,Hello-Fresh
1,2462928,2023-06-05T00:00:00,Hello-Fresh
1,2453039,2023-04-07T00:00:00,Hello-Fresh
1,2400000,2024-03-08T00:00:00,Hello-Fresh
1,2410997,2022-10-14T00:00:00,Hello-Fresh
1,2453039,2023-04-17T00:00:00,Hello-Fresh
1,2374947,2022-06-24T00:00:00,Hello-Fresh
1,2416147,2022-11-21T00:00:00,Hello-Fresh
1,2400000,2024-01-01T00:00:00,Hello-Fresh
1,2447758,2023-03-17T00:00:00,Hello-Fresh
1,2359589,2022-04-29T00:00:00,Hello-Fresh
1,2400000,2023-12-18T00:00:00,Hello-Fresh
1,2400000,2024-01-29T00:00:00,Hello-Fresh
1,2382626,2022-07-22T00:00:00,Hello-Fresh
1,2400000,2024-04-08T00:00:00,Hello-Fresh
1,2400000,2023-11-03T00:00:00,Hello-Fresh
1,2438565,2023-02-03T00:00:00,Hello-Fresh
1,2400000,2023-10-06T00:00:00,Hello-Fresh
1,2400000,2023-10-04T00:00:00,Hello-Fresh
1,2400000,2023-11-17T00:00:00,Hello-Fresh
1,2433680,2023-01-20T00:00:00,Hello-Fresh
1,2427055,2023-01-06T00:00:00,Hello-Fresh
1,2400000,2024-02-23T00:00:00,Hello-Fresh
1,2378787,2022-07-08T00:00:00,Hello-Fresh
1,2400000,2023-06-22T00:00:00,Hello-Fresh
1,2386466,2022-08-05T00:00:00,Hello-Fresh
1,2457568,2023-05-03T00:00:00,Hello-Fresh
1,2401724,2022-09-17T00:00:00,Hello-Fresh
1,2400000,2023-10-20T00:00:00,Hello-Fresh
3,2425722,2023-10-12T00:00:00,Hello-Fresh
3,2400000,2024-01-29T00:00:00,Hello-Fresh
3,2400000,2024-01-01T00:00:00,Hello-Fresh
3,2458377,2023-04-17T00:00:00,Hello-Fresh
3,2420826,2022-11-21T00:00:00,Hello-Fresh
3,2414972,2023-11-09T00:00:00,Hello-Fresh
3,2395651,2022-08-25T00:00:00,Hello-Fresh
3,2441846,2023-08-31T00:00:00,Hello-Fresh
3,2400000,2024-01-15T00:00:00,Hello-Fresh
3,2400000,2024-03-08T00:00:00,Hello-Fresh
3,2463344,2023-07-06T00:00:00,Hello-Fresh
3,2415504,2022-10-14T00:00:00,Hello-Fresh
3,2458377,2023-04-07T00:00:00,Hello-Fresh
3,2420347,2023-10-26T00:00:00,Hello-Fresh
3,2453049,2023-03-17T00:00:00,Hello-Fresh
3,2417390,2022-11-07T00:00:00,Hello-Fresh
3,2400000,2024-02-23T00:00:00,Hello-Fresh
3,2457970,2023-07-20T00:00:00,Hello-Fresh
3,2438735,2023-01-20T00:00:00,Hello-Fresh
3,2468719,2023-06-05T00:00:00,Hello-Fresh
3,2405957,2022-09-17T00:00:00,Hello-Fresh
3,2452595,2023-08-03T00:00:00,Hello-Fresh
3,2447220,2023-08-17T00:00:00,Hello-Fresh
3,2400000,2024-02-09T00:00:00,Hello-Fresh
3,2463012,2023-05-03T00:00:00,Hello-Fresh
3,2404223,2023-12-07T00:00:00,Hello-Fresh
3,2431096,2023-09-28T00:00:00,Hello-Fresh
3,2427353,2022-12-19T00:00:00,Hello-Fresh
3,2409598,2023-11-23T00:00:00,Hello-Fresh
3,2450104,2023-03-03T00:00:00,Hello-Fresh
3,2415504,2022-10-24T00:00:00,Hello-Fresh
3,2446565,2023-02-17T00:00:00,Hello-Fresh
3,2468719,2023-06-22T00:00:00,Hello-Fresh
3,2431903,2023-01-06T00:00:00,Hello-Fresh
3,2400000,2023-12-18T00:00:00,Hello-Fresh
3,2400000,2024-04-08T00:00:00,Hello-Fresh
3,2400000,2024-02-03T00:00:00,Hello-Fresh
3,2436471,2023-09-14T00:00:00,Hello-Fresh
3,2409999,2022-10-01T00:00:00,Hello-Fresh
3,2465003,2023-05-23T00:00:00,Hello-Fresh
3,2400000,2024-03-18T00:00:00,Hello-Fresh
3,2424391,2022-12-05T00:00:00,Hello-Fresh
3,2443725,2023-02-03T00:00:00,Hello-Fresh
4,308536,2023-06-10T00:00:00,Hello-Fresh
4,344717,2024-02-17T00:00:00,Hello-Fresh
4,273390,2022-08-25T00:00:00,Hello-Fresh
4,304310,2023-05-02T00:00:00,Hello-Fresh
4,300380,2023-03-25T00:00:00,Hello-Fresh
4,278110,2022-10-01T00:00:00,Hello-Fresh
4,301422,2023-04-04T00:00:00,Hello-Fresh
4,276390,2022-09-17T00:00:00,Hello-Fresh
4,343375,2024-02-09T00:00:00,Hello-Fresh
4,341354,2024-01-30T00:00:00,Hello-Fresh
4,280934,2022-10-14T00:00:00,Hello-Fresh
4,319970,2023-08-27T00:00:00,Hello-Fresh
4,288920,2023-01-04T00:00:00,Hello-Fresh
4,331218,2023-12-01T00:00:00,Hello-Fresh
4,326133,2023-09-30T00:00:00,Hello-Fresh
4,303599,2023-04-27T00:00:00,Hello-Fresh
4,331218,2023-11-30T00:00:00,Hello-Fresh
4,303599,2023-04-26T00:00:00,Hello-Fresh
4,290536,2023-01-16T00:00:00,Hello-Fresh
4,294042,2023-02-06T00:00:00,Hello-Fresh
