Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
THE BOSTON CONSULTING GROUP INC,PARTNER,268400,268400,268400.0,1
THE BOSTON CONSULTING GROUP INC,PRINCIPAL,236300,252900,249580.0,5
THE BOSTON CONSULTING GROUP INC,PROJECT LEADER,210600,225400,224910.52631578947,38
THE BOSTON CONSULTING GROUP INC,PRINCIPAL ENGINEERING,215000,215000,215000.0,1
THE BOSTON CONSULTING GROUP INC,SOLUTION DELIVERY DIRECTOR X DELIVERY,205000,205000,205000.0,1
THE BOSTON CONSULTING GROUP INC,DIRECTOR OF STRATEGIC DESIGN,196740,196740,196740.0,1
THE BOSTON CONSULTING GROUP INC,LEAD DATA SCIENTIST,191600,191600,191600.0,4
THE BOSTON CONSULTING GROUP INC,ENGINEERING LEAD,191600,191600,191600.0,1
THE BOSTON CONSULTING GROUP INC,LEAD ENGINEER,191600,191600,191600.0,2
THE BOSTON CONSULTING GROUP INC,CONSULTANT,165000,190000,184949.33333333334,30
THE BOSTON CONSULTING GROUP INC,PLATINION MANAGER ENTERPRISE SOLUTIONS,180000,180000,180000.0,2
THE BOSTON CONSULTING GROUP INC,SENIOR DATA SCIENTIST,165000,189280,177140.0,2
THE BOSTON CONSULTING GROUP INC,LEAD STRATEGIC DESIGNER,172500,172500,172500.0,1
THE BOSTON CONSULTING GROUP INC,LEAD EXPERIENCE DESIGNER,172500,172500,172500.0,2
THE BOSTON CONSULTING GROUP INC,DV SENIOR ENGINEER,147680,147680,147680.0,1
THE BOSTON CONSULTING GROUP INC,PLATINION SENIOR SOFTWARE ENGINEER,145000,145000,145000.0,1
THE BOSTON CONSULTING GROUP INC,SENIOR ASSOCIATE,143520,143520,143520.0,1
THE BOSTON CONSULTING GROUP INC,SENIOR DATA ENGINEER,139360,139360,139360.0,1
THE BOSTON CONSULTING GROUP INC,LEAD KNOWLEDGE ANALYST HEALTHCARE PRACTICE AREA,134000,134000,134000.0,1
THE BOSTON CONSULTING GROUP INC,IT SENIOR CONSULTANT FINANCIAL ENGINEERING,128960,128960,128960.0,1
THE BOSTON CONSULTING GROUP INC,DATA SCIENTIST,110240,118560,114400.0,2
THE BOSTON CONSULTING GROUP INC,AI SOFTWARE ENGINEER,108160,120640,112933.33333333333,3
THE BOSTON CONSULTING GROUP INC,PLATINION SENIOR EXPERIENCE DESIGNER,110000,110000,110000.0,1
THE BOSTON CONSULTING GROUP INC,STRATEGIC DESIGNER,82700,114400,103833.33333333333,3
THE BOSTON CONSULTING GROUP INC,ASSOCIATE,90000,108160,103620.0,4
THE BOSTON CONSULTING GROUP INC,GEOANALYTICS ANALYST,95000,95000,95000.0,1
