Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
RBC CAPITAL MARKETS LLC,DIRECTOR INVESTMENT BANKING M&A GROUP KBGFJG,300000,300000,300000,1
RBC CAPITAL MARKETS LLC,VICE PRESIDENT CORPORATE EQUITY DERIVATIVES KBGFJG,275000,275000,275000,1
RBC CAPITAL MARKETS LLC,DIRECTOR SENIOR LEAD DATA ENGINEER,275000,275000,275000,1
RBC CAPITAL MARKETS LLC,SENIOR BUSINESS INTELLIGENCE DEVELOPER KBGFJG,180000,180000,180000,1
RBC CAPITAL MARKETS LLC,GIB ASSOCIATE KBGFJG,175000,175000,175000,2
RBC CAPITAL MARKETS LLC,ASSOCIATE DIRECTOR MARKET RISK,175000,175000,175000,1
RBC CAPITAL MARKETS LLC,ASSOCIATE DIRECTOR US REGION FINANCIAL PERFORMANCE MGT,175000,175000,175000,1
RBC CAPITAL MARKETS LLC,QUANT ASSOCIATE KBGFJG,170000,170000,170000,1
RBC CAPITAL MARKETS LLC,DATA QUALITY SENIOR ANALYST KBGFJG,152000,152000,152000,1
RBC CAPITAL MARKETS LLC,ASSOCIATE DIRECTOR BRANCH REGULATORY REPORTING GFJG,140000,140000,140000,1
RBC CAPITAL MARKETS LLC,BUSINESS ANALYST,135000,135000,135000,1
RBC CAPITAL MARKETS LLC,FULL STACK DEVELOPER KBGFJG,135000,135000,135000,1
RBC CAPITAL MARKETS LLC,SENIOR SOFTWARE ENGINEER KBGFJG,118000,140000,129000,2
RBC CAPITAL MARKETS LLC,REGULATORY REPORTING ASSOCIATE KBGFJG,105000,105000,105000,1
