Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
THE UNIVERSITY OF PHOENIX INC,TECHNOLOGIST IT,145654,145654,145654,1
THE UNIVERSITY OF PHOENIX INC,ENGINEER IV,145230,145230,145230,1
THE UNIVERSITY OF PHOENIX INC,ENGINEER III,124434,130400,127417,2
THE UNIVERSITY OF PHOENIX INC,SENIOR INTERACTION SPECIALIST ROUTING,122043,122043,122043,1
THE UNIVERSITY OF PHOENIX INC,SR SEARCH ANALYST,110000,110000,110000,1
THE UNIVERSITY OF PHOENIX INC,ENGINEER II,108000,108000,108000,1
