Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
SYNERSYS TECHNOLOGIES INC,FULL STACK DEVELOPER,110240,110240,110240.0,1
SYNERSYS TECHNOLOGIES INC,JAVA SOFTWARE DEVELOPER,110240,110240,110240.0,1
SYNERSYS TECHNOLOGIES INC,DATA SCIENTIST,108160,108160,108160.0,2
SYNERSYS TECHNOLOGIES INC,NETWORK ENGINEER,88379,124800,103223.41666666667,24
SYNERSYS TECHNOLOGIES INC,SOFTWARE DEVELOPER,85842,120578,101496.0,5
SYNERSYS TECHNOLOGIES INC,NETWORK SECURITY ENGINEER,98613,98613,98613.0,1
SYNERSYS TECHNOLOGIES INC,MULESOFT DEVELOPER,96866,96866,96866.0,1
SYNERSYS TECHNOLOGIES INC,JAVA DEVELOPER,81744,96866,89305.0,2
SYNERSYS TECHNOLOGIES INC,SENIOR NETWORK ENGINEER,89045,89045,89045.0,1
SYNERSYS TECHNOLOGIES INC,SOFTWARE ENGINEER,86382,92040,88538.66666666667,3
SYNERSYS TECHNOLOGIES INC,FULL STACK JAVA DEVELOPER,84094,93558,87741.0,3
SYNERSYS TECHNOLOGIES INC,PROJECT MANAGER,84261,84261,84261.0,1
