Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
V3TECH SOLUTIONS INC,FULL STACK DEVELOPER,121000,121000,121000,1
V3TECH SOLUTIONS INC,SENIOR UI DEVELOPER,116000,116000,116000,2
V3TECH SOLUTIONS INC,SERVICENOW CONSULTANT,116000,116000,116000,1
V3TECH SOLUTIONS INC,MAINFRAME DEVELOPER,107000,107000,107000,2
V3TECH SOLUTIONS INC,SR FRONT END DEVELOPER,103000,103000,103000,1
V3TECH SOLUTIONS INC,SOFTWARE DEVELOPER II,102690,102690,102690,1
V3TECH SOLUTIONS INC,UI DEVELOPER,102000,103000,102500,2
V3TECH SOLUTIONS INC,SOFTWARE DEVELOPER,102000,102000,102000,2
V3TECH SOLUTIONS INC,DATA ENGINEER,102000,102000,102000,1
V3TECH SOLUTIONS INC,RPA DEVELOPER,102000,102000,102000,1
V3TECH SOLUTIONS INC,SYSTEM ENGINEER,102000,102000,102000,1
V3TECH SOLUTIONS INC,FRONT END DEVELOPER,102000,102000,102000,3
V3TECH SOLUTIONS INC,IOS DEVELOPER,102000,102000,102000,2
V3TECH SOLUTIONS INC,SOFTWARE ENGINEER,99000,102000,100000,3
V3TECH SOLUTIONS INC,SENIOR SOFTWARE ENGINEER,99800,99800,99800,1
V3TECH SOLUTIONS INC,SOFTWARE ARCHITECT,99800,99800,99800,1
V3TECH SOLUTIONS INC,WEB PROGRAMMER ANALYST,81000,81000,81000,1
