Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
KAURUM TECHNOLOGIES LLC,BUSINESS ANALYST,133245,133245,133245,1
KAURUM TECHNOLOGIES LLC,DATA ANALYST,79331,79331,79331,1
