Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
ERP CLOUD TECHNOLOGIES LLC,IT PROGRAM MANAGER,122720,122720,122720,2
ERP CLOUD TECHNOLOGIES LLC,SR DATABASE ADMINISTRATOR,120000,120000,120000,1
ERP CLOUD TECHNOLOGIES LLC,BUSINESS ANALYST,100000,100000,100000,1
ERP CLOUD TECHNOLOGIES LLC,SOFTWARE QUALITY ANALYST,81120,81120,81120,2
ERP CLOUD TECHNOLOGIES LLC,DATA ANALYST,79040,79040,79040,3
