Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
YAHOO HOLDINGS INC,DIR SOFTWARE APPS ENGINEERING,262209,262209,262209.0,1
YAHOO HOLDINGS INC,SR PRINC RESEARCH ENGINEER,261050,261050,261050.0,1
YAHOO HOLDINGS INC,PRINC DATA SCIENTIST,221530,221530,221530.0,1
YAHOO HOLDINGS INC,SR RESEARCH SCIENTIST,213159,213159,213159.0,1
YAHOO HOLDINGS INC,SR MGR PRODUCTION ENGINEERING,210704,210704,210704.0,1
YAHOO HOLDINGS INC,SR PRINCIPAL PRODUCTION ENGINEER,210704,210704,210704.0,1
YAHOO HOLDINGS INC,PRINC SOFTWARE DEV ENGINEER,179317,221530,203418.0,4
YAHOO HOLDINGS INC,SR MGR SOFTWARE APPS ENGINEERING,202905,202905,202905.0,1
YAHOO HOLDINGS INC,SR BACKEND ENGINEER YAHOO FINANCE,202905,202905,202905.0,1
YAHOO HOLDINGS INC,SR MGR SOFTWARE DEV ENGINEERING,160930,244350,202640.0,2
YAHOO HOLDINGS INC,PRINC SOFTWARE APPS ENGINEER,166549,186732,176640.5,2
YAHOO HOLDINGS INC,SR SOFTWARE DEV ENGINEER,134680,195430,169179.125,8
YAHOO HOLDINGS INC,SR SOFTWARE APPS ENGINEER,160125,166549,164407.66666666666,3
YAHOO HOLDINGS INC,DATA ENGINEER II,163690,163690,163690.0,1
YAHOO HOLDINGS INC,SR PRODUCT MANAGER,150750,150750,150750.0,1
YAHOO HOLDINGS INC,SOFTWARE DEV ENGINEER II,128854,172113,144404.6,5
YAHOO HOLDINGS INC,TECHNICAL SECURITY ENGINEER II,132000,132000,132000.0,1
YAHOO HOLDINGS INC,SOFTWARE DEV ENGINEER I,112986,115918,114310.0,3
YAHOO HOLDINGS INC,SYSTEMS ENGINEER II,96000,96000,96000.0,1
YAHOO HOLDINGS INC,PRODUCT DESIGNER II,82457,82457,82457.0,1
