Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
OOMA INC,SOFTWARE DEVELOPMENT MANAGER,195000,195000,195000,1
OOMA INC,SENIOR MANAGER SOFTWARE QUALITY ASSURANCE,145000,145000,145000,1
OOMA INC,SENIOR QA ENGINEER,140000,140000,140000,1
OOMA INC,DEMAND GENERATION COORDINATOR,75000,75000,75000,1
