Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
NTT DATA BUSINESS SOLUTIONS INC,SOLUTION ARCHITECT,176000,176000,176000,3
NTT DATA BUSINESS SOLUTIONS INC,DATA MIGRATION ARCHITECT,166000,166000,166000,1
NTT DATA BUSINESS SOLUTIONS INC,TECHNICAL PROJECT MANAGER,158000,158000,158000,1
NTT DATA BUSINESS SOLUTIONS INC,SOLUTION ARCHITECT PP,155000,155000,155000,3
NTT DATA BUSINESS SOLUTIONS INC,SENIOR SAP APPLICATION CONSULTANT MANUFACTURING,145000,145000,145000,1
NTT DATA BUSINESS SOLUTIONS INC,SENIOR SAP APPLICATION CONSULTANT FICO,140000,140000,140000,4
NTT DATA BUSINESS SOLUTIONS INC,DATA MIGRATION CONSULTANT,140000,140000,140000,1
NTT DATA BUSINESS SOLUTIONS INC,SENIOR SAP CONSULTANT,135000,135000,135000,1
