Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
OKTA INC,DIRECTOR PRODUCT MANAGEMENT,259572,259572,259572,1
OKTA INC,PRINCIPAL SOFTWARE ENGINEER,215197,215197,215197,1
OKTA INC,STAFF SOFTWARE ENGINEER,182312,182312,182312,1
OKTA INC,SENIOR SOFTWARE ENGINEER IN TEST,168418,168418,168418,1
OKTA INC,SENIOR DATA ENGINEER,164091,164091,164091,1
OKTA INC,STAFF DATABASE RELIABILITY ENGINEER,163342,163342,163342,1
OKTA INC,MISSION CRITICAL TECHNICAL SUPPORT ENGINEER,139200,139200,139200,2
OKTA INC,SENIOR ANAPLAN PRODUCT ANALYST AUTOMATION,139072,139072,139072,1
OKTA INC,SENIOR SOFTWARE ENGINEER,96866,181272,139069,2
OKTA INC,SENIOR QUALITY ENGINEER,114130,138050,126090,2
OKTA INC,SENIOR SERVICES ARCHITECT,125278,125278,125278,1
OKTA INC,SENIOR TECHNICAL CONSULTANT,125174,125174,125174,1
OKTA INC,SOLUTIONS ENGINEER,123635,123635,123635,1
OKTA INC,SR DESIGNER EVENTS & EXPERIENCES,98758,98758,98758,1
