Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
EPAM SYSTEMS INC,PRODUCT MANAGER II,143000,143000,143000.0,1
EPAM SYSTEMS INC,SENIOR MANAGER BUSINESS CONSULTING,138000,138000,138000.0,2
EPAM SYSTEMS INC,CHIEF SOFTWARE ENGINEER,135000,135000,135000.0,1
EPAM SYSTEMS INC,DELIVERY MANAGER,130000,130000,130000.0,1
EPAM SYSTEMS INC,SENIOR SOLUTION ARCHITECT,128000,128000,128000.0,1
EPAM SYSTEMS INC,LEAD BI ANALYST,121000,121000,121000.0,1
EPAM SYSTEMS INC,BUSINESS ANALYSIS TEAM LEADER,121000,121000,121000.0,1
EPAM SYSTEMS INC,SENIOR MANAGER DATA ANALYTICS CONSULTING,121000,121000,121000.0,1
EPAM SYSTEMS INC,LEAD BUSINESS ANALYST,120000,120000,120000.0,2
EPAM SYSTEMS INC,SOLUTION ARCHITECT I,120000,120000,120000.0,1
EPAM SYSTEMS INC,LEAD SOFTWARE ENGINEER,90000,184662,115532.4,5
EPAM SYSTEMS INC,SENIOR DATABASE DEVELOPER,110000,110000,110000.0,1
EPAM SYSTEMS INC,LEAD SOFTWARE TEST AUTOMATION ENGINEER,98000,120000,109000.0,2
EPAM SYSTEMS INC,SENIOR SYSTEMS ENGINEER,102000,115000,108500.0,2
EPAM SYSTEMS INC,SENIOR SOFTWARE ENGINEER,86000,116000,108272.72727272728,11
EPAM SYSTEMS INC,SENIOR BUSINESS ANALYST,99000,99000,99000.0,1
EPAM SYSTEMS INC,PROJECT MANAGER,90000,90000,90000.0,1
