Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
MICROCHIP TECHNOLOGY INC,MANAGER PRODUCT MARKETING,142875,142875,142875,1
MICROCHIP TECHNOLOGY INC,PRINCIPAL ENGINEER VERIFICATION,135179,135179,135179,1
MICROCHIP TECHNOLOGY INC,SENIOR EMBEDDED SOLUTIONS ENGINEER,128253,128253,128253,1
MICROCHIP TECHNOLOGY INC,PR ENGINEER FIRMWARE,120578,120578,120578,1
MICROCHIP TECHNOLOGY INC,PRINCIPAL ENGINEER FIRMWARE,115586,115586,115586,1
MICROCHIP TECHNOLOGY INC,EMBEDDED SOFTWARE ENGINEER,110000,110000,110000,1
MICROCHIP TECHNOLOGY INC,SENIOR ENGINEER I DESIGN,104000,104000,104000,1
MICROCHIP TECHNOLOGY INC,SR ENGINEER II SOFTWARE,102294,102294,102294,1
MICROCHIP TECHNOLOGY INC,SENIOR BUSINESS SYSTEMS ANALYST II,102294,102294,102294,1
MICROCHIP TECHNOLOGY INC,FIRMWARE ENGINEER,100339,100339,100339,1
MICROCHIP TECHNOLOGY INC,SENIOR ENGINEER MARKETING,100000,100000,100000,1
MICROCHIP TECHNOLOGY INC,PRINCIPAL EMBEDDED SOFTWARE ENGINEER,99000,99000,99000,1
MICROCHIP TECHNOLOGY INC,PRINCIPAL ENGINEER CAD,98030,98030,98030,1
MICROCHIP TECHNOLOGY INC,PROJECT MANAGER BUSINESS SYSTEMS ANALYST,96242,96242,96242,1
MICROCHIP TECHNOLOGY INC,SENIOR ENGINEER I CORPORATE APPLICATIONS,90000,90000,90000,1
MICROCHIP TECHNOLOGY INC,SR SALESFORCE DEVELOPMENT LEAD,83637,83637,83637,1
MICROCHIP TECHNOLOGY INC,ENGINEER II VALIDATION ENGINEER,79914,79914,79914,1
MICROCHIP TECHNOLOGY INC,DIGITAL DESIGN ENGINEER,77064,77064,77064,1
MICROCHIP TECHNOLOGY INC,VERIFICATION ENGINEER,65437,83029,74233,2
MICROCHIP TECHNOLOGY INC,DESIGN ENGINEER,66560,66560,66560,1
MICROCHIP TECHNOLOGY INC,ENGINEER APPLICATIONS,66144,66144,66144,1
