Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
TEK LEADERS INC,SR SOFTWARE ENGINEER,115000,115000,115000,1
TEK LEADERS INC,PERFORMANCE TEST LEAD,115000,115000,115000,1
TEK LEADERS INC,JAVA AWS DEVELOPER,104000,104000,104000,1
TEK LEADERS INC,MARKETING APPS DEVELOPER,103000,103000,103000,1
TEK LEADERS INC,SENIOR DEVELOPER,102000,102000,102000,1
TEK LEADERS INC,SR SOFTWARE DEVELOPER,102000,102000,102000,1
TEK LEADERS INC,JAVA LEAD,102000,102000,102000,1
TEK LEADERS INC,SOFTWARE DEVELOPMENT SENIOR ANALYST,99000,99000,99000,1
TEK LEADERS INC,JAVA FULL STACK DEVELOPER,99000,99000,99000,1
TEK LEADERS INC,SR BUSINESS SYSTEMS ANALYST,99000,99000,99000,1
TEK LEADERS INC,SYSTEM ANALYST,80000,103000,91500,2
TEK LEADERS INC,DATABASE ADMINISTRATOR,91000,91000,91000,1
TEK LEADERS INC,PROGRAM MANAGER,80000,102000,91000,2
TEK LEADERS INC,SOFTWARE DEVELOPER,80000,102000,89500,10
TEK LEADERS INC,SENIOR BUSINESS ANALYST,87000,87000,87000,1
TEK LEADERS INC,SRE DEVOPS ENGINEER,70000,100000,85000,2
TEK LEADERS INC,SOFTWARE ENGINEER,80000,88000,84000,2
TEK LEADERS INC,NETWORK SECURITY ENGINEER,83179,83179,83179,1
TEK LEADERS INC,QA ENGINEER,82000,82000,82000,1
TEK LEADERS INC,DATA ENGINEER,80000,80000,80000,2
TEK LEADERS INC,SENIOR QA ENGINEER,80000,80000,80000,2
TEK LEADERS INC,DEVOPS ENGINEER,77000,80000,78500,2
TEK LEADERS INC,JAVA DEVELOPER,72000,80000,76000,2
TEK LEADERS INC,SYSTEM ADMINISTRATOR,72000,72000,72000,1
TEK LEADERS INC,TECHNICAL CONSULTANT,70000,70000,70000,1
TEK LEADERS INC,SOFTWARE DEVELOPER PROGRAMMER,66000,66000,66000,1
