Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
F5 INC,SR PRINCIPAL SOFTWARE ENGINEER,249177,249177,249177,1
F5 INC,DIRECTOR PRODUCT MANAGEMENT,247457,247457,247457,1
F5 INC,MGR PRODUCT DEVELOPMENT,213332,213332,213332,1
F5 INC,PRINCIPAL BUSINESS INTELLIGENCE,200850,200850,200850,1
F5 INC,DIR GLOBAL SOLUTIONS ARCHITECTS SECURITY,192640,192640,192640,1
F5 INC,SOLUTION TRAIN ENGINEER,191072,191072,191072,1
F5 INC,SENIOR SOFTWARE ENGINEER,156383,181975,169179,2
F5 INC,MANAGER PRODUCT DEVELOPMENT,162400,162400,162400,1
F5 INC,SOFTWARE ENGINEER III PS,133754,133754,133754,1
F5 INC,IS SECURITY ENGINEER III,121786,121786,121786,1
