Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
COTIVITI INC,SENIOR STORAGE ENGINEER,147179,147179,147179.0,1
COTIVITI INC,PRINCIPAL SOFTWARE ENGINEER,144976,144976,144976.0,1
COTIVITI INC,TECHNICAL ARCHITECT,144976,144976,144976.0,2
COTIVITI INC,MANAGER SOFTWARE ENGINEERING,126000,153252,139626.0,2
COTIVITI INC,DATA SCIENCE PROGRAM MANAGER,130270,130270,130270.0,2
COTIVITI INC,SENIOR SOFTWARE ENGINEER PEGA,126298,126298,126298.0,1
COTIVITI INC,BUSINESS INTELLIGENCE DEVELOPER III,106731,145000,125865.5,2
COTIVITI INC,DIRECTOR DATA OPERATIONS,123843,123843,123843.0,1
COTIVITI INC,SENIOR DATA ENGINEER SOFTWARE DEVELOPMENT,122017,122017,122017.0,1
COTIVITI INC,MANAGER ENGINEERING,121615,121615,121615.0,1
COTIVITI INC,SENIOR SOFTWARE ENGINEER,111162,129979,118758.5,10
COTIVITI INC,BUSINESS SYSTEMS ANALYST,115030,115030,115030.0,1
COTIVITI INC,MANAGER DATA OPS,112000,112000,112000.0,1
COTIVITI INC,BUSINESS ANALYST,110000,110000,110000.0,3
COTIVITI INC,DATA INTEGRATION SPECIALIST ANALYTIC IT,109189,109189,109189.0,1
COTIVITI INC,SENIOR BI DEVELOPER,108964,108964,108964.0,1
COTIVITI INC,PRINCIPAL DATA ANALYST,100962,114100,107531.0,2
COTIVITI INC,CLOUD ENGINEER II,101192,110000,104128.0,3
COTIVITI INC,SOFTWARE ENGINEER,100069,101192,100817.66666666667,3
COTIVITI INC,SENIOR DATA ANALYST,89026,89026,89026.0,1
COTIVITI INC,SR DATA AND INSIGHT ANALYST,85176,85176,85176.0,1
