Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
SAMSUNG SEMICONDUCTOR INC,SENIOR STAFF ENGINEER HPC,234495,234495,234495,1
SAMSUNG SEMICONDUCTOR INC,SENIOR STAFF ENGINEER,193499,193499,193499,1
SAMSUNG SEMICONDUCTOR INC,STAFF ENGINEER PERFORMANCE MEETING,180003,180003,180003,1
SAMSUNG SEMICONDUCTOR INC,STAFF ENGINEER PERFORMANCE MODELING,180003,180003,180003,1
SAMSUNG SEMICONDUCTOR INC,MANAGER SALES AND BUSINESS DEVELOPMENT FOUNDRY,176507,176507,176507,1
SAMSUNG SEMICONDUCTOR INC,STAFF ENGINEER,171080,171080,171080,1
SAMSUNG SEMICONDUCTOR INC,ASSOCIATE MANAGER SECURITY OPERATIONS,152689,152689,152689,1
SAMSUNG SEMICONDUCTOR INC,SENIOR ENGINEER,135587,135587,135587,1
SAMSUNG SEMICONDUCTOR INC,SOFTWARE ENGINEER EMBEDDED DEVELOPMENT,121597,121597,121597,1
SAMSUNG SEMICONDUCTOR INC,ASSOCIATE MANAGER TAX,120800,120800,120800,1
