Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
LABORATORY CORPORATION OF AMERICA HOLDINGS,LEAD PROJECT ANALYST ENGINEER SENIOR NETWORK SECURITY ENG,171260,171260,171260,2
LABORATORY CORPORATION OF AMERICA HOLDINGS,SENIOR UI DEVELOPER,159655,159665,159660,2
LABORATORY CORPORATION OF AMERICA HOLDINGS,JAVA APPLICATIONS ARCHITECT,155000,155000,155000,1
LABORATORY CORPORATION OF AMERICA HOLDINGS,SENIOR SOFTWARE ENGINEER,140000,140000,140000,1
LABORATORY CORPORATION OF AMERICA HOLDINGS,SENIOR JAVA DEVELOPER,135000,135000,135000,1
LABORATORY CORPORATION OF AMERICA HOLDINGS,SENIOR PROGRAMMER ANALYST,129429,129429,129429,1
LABORATORY CORPORATION OF AMERICA HOLDINGS,BACKEND DEVELOPER,128762,128762,128762,1
LABORATORY CORPORATION OF AMERICA,BIOINFORMATICS SCIENTIST,126304,126304,126304,1
LABORATORY CORPORATION OF AMERICA HOLDINGS,SR PROGRAMMER ANALYST,125000,125000,125000,1
LABORATORY CORPORATION OF AMERICA HOLDINGS,SENIOR DATA ENGINEER ANALYST,123000,123000,123000,1
LABORATORY CORPORATION OF AMERICA HOLDINGS,SENIOR QA ANALYST SOFTWARE,110000,125198,117599,2
LABORATORY CORPORATION OF AMERICA HOLDINGS,QA TEST AUTOMATION DEVELOPER,115200,115200,115200,1
LABORATORY CORPORATION OF AMERICA HOLDINGS,SENIOR QUALITY ANALYST SOFTWARE,115000,115000,115000,1
LABORATORY CORPORATION OF AMERICA HOLDINGS,SR QA ANALYST SOFTWARE,112500,112500,112500,1
LABORATORY CORPORATION OF AMERICA HOLDINGS,QA ANALYST,95250,95250,95250,1
