Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
BLACKROCK INVESTMENT MANAGEMENT LLC,VICE PRESIDENT,154500,154500,154500,1
BLACKROCK INVESTMENT MANAGEMENT LLC,ASSOCIATE,126000,150000,138000,2
