Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
SYNAPSE TECH SERVICES INC,EPIC INTERFACE ANALYST,125000,125000,125000.0,1
SYNAPSE TECH SERVICES INC,EPIC WILLOW ANALYST,124800,124800,124800.0,1
SYNAPSE TECH SERVICES INC,EPIC TECHNICAL LEAD,112320,112320,112320.0,2
SYNAPSE TECH SERVICES INC,SR JAVA DEVELOPER,108175,108175,108175.0,1
SYNAPSE TECH SERVICES INC,SENIOR SYSTEMS ENGINEER,101920,101920,101920.0,1
SYNAPSE TECH SERVICES INC,BUSINESS SYSTEM ANALYST,95000,95000,95000.0,2
SYNAPSE TECH SERVICES INC,DATA ENGINEER,95000,95000,95000.0,1
SYNAPSE TECH SERVICES INC,.NET DEVELOPER,90000,96574,93287.0,2
SYNAPSE TECH SERVICES INC,SOFTWARE DEVELOPER,85571,105000,91228.4,5
SYNAPSE TECH SERVICES INC,QA ENGINEER,75000,90000,82500.0,2
SYNAPSE TECH SERVICES INC,ETL TESTER,81328,81328,81328.0,1
SYNAPSE TECH SERVICES INC,EDI DEVELOPER,80000,80000,80000.0,1
SYNAPSE TECH SERVICES INC,EDI TECHNICAL LEAD,76000,76000,76000.0,2
SYNAPSE TECH SERVICES INC,SYSTEM ADMINISTRATOR,75000,75000,75000.0,1
