Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
INFO DINAMICA CORPORATION,SOFTWARE ENGINEER,90000,113500,101750,2
INFO DINAMICA CORPORATION,QA ANALYST,100000,100000,100000,1
