Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
AUTODESK INC,PRINCIPAL ENGINEER FRONT END,192008,192008,192008,1
AUTODESK INC,SOFTWARE ENGINEERING MANAGER FULL STACK XR,182790,182790,182790,1
AUTODESK INC,SR PRODUCT MANAGER,181813,181813,181813,1
AUTODESK INC,PRINCIPAL PRODUCT MANAGER ENTERPRISE DATA,181813,181813,181813,1
AUTODESK INC,PRINCIPAL ENGINEER,165669,180000,170446,3
AUTODESK INC,PRINCIPAL MACHINE LEARNING ENGINEER,163600,163600,163600,1
AUTODESK INC,AUTOMATION SOLUTIONS ENGINEER,163600,163600,163600,1
AUTODESK INC,SOFTWARE ARCHITECT,156800,156800,156800,1
AUTODESK INC,SOFTWARE DEVELOPMENT ENGINEER,115800,193690,154745,2
AUTODESK INC,SR PRODUCT OWNER BUSINESS INTELLIGENCE,153900,153900,153900,1
AUTODESK INC,LEAD SECURITY SOFTWARE ENGINEER,152689,152689,152689,1
AUTODESK INC,SENIOR PRICING MANAGER,151400,151400,151400,2
AUTODESK INC,PRODUCT MANAGER,148450,148450,148450,1
AUTODESK INC,SOFTWARE ENGINEER PRINCIPAL,147200,147200,147200,1
AUTODESK INC,PRINCIPAL SW ENGINEER TEST AUTOMATION,146254,146254,146254,1
AUTODESK INC,IT PROJECT MANAGER,140000,140000,140000,1
AUTODESK INC,SENIOR PRODUCT MANAGER,138500,138500,138500,1
AUTODESK INC,SENIOR SOFTWARE ENGINEER,107411,159777,134423,4
AUTODESK INC,PRODUCT MARKETING ANALYST ACS,132475,132475,132475,1
AUTODESK INC,SALES OPERATIONS ANALYST,130270,130270,130270,1
AUTODESK INC,PRINCIPAL SOFTWARE ENGINEER IN TEST,130021,130021,130021,1
AUTODESK INC,DATA INSIGHTS BUSINESS PARTNER,122000,122000,122000,1
AUTODESK INC,SENIOR BUSINESS SYSTEMS ANALYST,118900,118900,118900,1
AUTODESK INC,SENIOR USER EXPERIENCE DESIGNER,110989,110989,110989,1
AUTODESK INC,PRODUCT SUPPORT REPRESENTATIVE,88587,88587,88587,1
