Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,DIRECTOR DELIVERY EXCELLENCE,165000,165000,165000.0,1
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,DIRECTOR PLATFORM MANAGEMENT,150000,150000,150000.0,1
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,SOLUTIONS ARCHITECT,93000,165000,129333.33333333333,3
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,SOFTWARE ARCHITECT,125000,133000,129000.0,2
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST SDET,123000,123000,123000.0,1
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,BI ENGINEER,108306,135782,122044.0,2
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,SENIOR CONSULTANT SOFTWARE ENGINEER,110000,130000,121666.66666666667,3
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,PRODUCT MANAGER,115000,115000,115000.0,1
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,SITE RELIABILITY ENGINEER,114400,114400,114400.0,1
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,105000,122866,113933.0,2
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,SOFTWARE ENGINEER,85000,147368,112865.79310344828,29
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,SENIOR BI ENGINEER,107000,107000,107000.0,1
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,SOFTWARE DEVELOPER,105000,105000,105000.0,1
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,DATA ENGINEER,101192,101192,101192.0,1
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,GLOBAL IT SERVICE DELIVERY MANAGER,93000,93000,93000.0,1
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,QUALITY ASSURANCE TEST ENGINEER,68058,115000,87511.42857142857,7
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP INC,DATA ANALYST,86133,86133,86133.0,1
