Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
MICRON TECHNOLOGY INC,PRINCIPAL HBM DESIGN ARCHITECTURE ENGINEER,235000,235000,235000.0,1
MICRON TECHNOLOGY INC,SYSTEMS DESIGN ARCHITECT ENGINEER,220000,220000,220000.0,1
MICRON TECHNOLOGY INC,CORPORATE STRATEGY MANAGER,200000,226587,213293.5,2
MICRON TECHNOLOGY INC,PRINCIPAL SSD FIRMWARE DEVELOPMENT ENGINEER,195000,195000,195000.0,1
MICRON TECHNOLOGY INC,PRINCIPLE FIRMWARE ENGINEER,183456,197016,190236.0,2
MICRON TECHNOLOGY INC,PRINCIPAL ARCHITECT,180294,180294,180294.0,1
MICRON TECHNOLOGY INC,DIRECTOR SUPPLY CHAIN SYSTEMS,171360,171360,171360.0,1
MICRON TECHNOLOGY INC,PRINCIPAL SSD FIRMWARE TEST ENGINEER,168300,168300,168300.0,1
MICRON TECHNOLOGY INC,SR HARDWARE DEVELOPMENT ENGINEER,155000,180000,167500.0,2
MICRON TECHNOLOGY INC,MANAGER FIRMWARE TEST ENGINEERING,166710,166710,166710.0,1
MICRON TECHNOLOGY INC,STAFF ENGINEER,156000,156000,156000.0,1
MICRON TECHNOLOGY INC,DIRECTOR IT MFG CORE SERVICES,153008,153008,153008.0,1
MICRON TECHNOLOGY INC,DESIGN ENGINEER,150000,150000,150000.0,1
MICRON TECHNOLOGY INC,SSD FIRMWARE TEST ENGINEER,149159,149159,149159.0,1
MICRON TECHNOLOGY INC,ASIC ANALOG DESIGN ENGINEER,148500,148500,148500.0,1
MICRON TECHNOLOGY INC,SYSTEMS PERFORMANCE ENGINEER,112200,170000,141100.0,2
MICRON TECHNOLOGY INC,PRINCIPAL ENGINEER NAND PI,140783,140783,140783.0,1
MICRON TECHNOLOGY INC,SR ASIC DESIGN VERIFICATION ENGINEER,140000,140000,140000.0,1
MICRON TECHNOLOGY INC,CMP MANAGER – NVM – METALS,139729,139729,139729.0,1
MICRON TECHNOLOGY INC,SR ENG DEG CORECOMP DESIGN SOL DEV,139355,139355,139355.0,1
MICRON TECHNOLOGY INC,PRODUCT LINE MANAGER,135300,135300,135300.0,1
MICRON TECHNOLOGY INC,SR IT SOLUTION ARCHITECT,121957,147059,134508.0,2
MICRON TECHNOLOGY INC,SR QUALITY ENGINEER,134332,134332,134332.0,1
MICRON TECHNOLOGY INC,FIRMWARE ENGINEER,133832,133832,133832.0,1
MICRON TECHNOLOGY INC,MANAGER REVENUE ACCOUNTING,127750,127750,127750.0,1
MICRON TECHNOLOGY INC,SENIOR ENGINEER HBM DESIGN ARCHITECTURE,123568,123568,123568.0,1
MICRON TECHNOLOGY INC,SR STRATEGIC PLANNING ANALYST,120609,120609,120609.0,1
MICRON TECHNOLOGY INC,SYSTEMS DESIGN ENGINEER 2,120000,120000,120000.0,1
MICRON TECHNOLOGY INC,SOFTWARE ENGINEER,117300,117300,117300.0,1
MICRON TECHNOLOGY INC,FE CENTRAL QA ENGINEER,114038,114038,114038.0,1
MICRON TECHNOLOGY INC,SEMICONDUCTOR DESIGN ENGINEER,111600,111600,111600.0,1
MICRON TECHNOLOGY INC,DATA SCIENTIST,101484,101484,101484.0,1
MICRON TECHNOLOGY INC,R&D METROLOGY PROCESS DEVELOPMENT ENGINEER,101000,101000,101000.0,1
MICRON TECHNOLOGY INC,INDUSTRIAL ENGINEER,95500,95500,95500.0,1
MICRON TECHNOLOGY INC,POM STRATEGIC PLANNER,90000,90000,90000.0,1
MICRON TECHNOLOGY INC,SUPPLY CHAIN PLANNER,85000,85000,85000.0,1
MICRON TECHNOLOGY INC,IT ANALYST CYBER SECURITY,85000,85000,85000.0,1
