Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
DPI SPECIALTY FOODS INC,IT BUSINESS ANALYST SIEBEL,118435,118435,118435,1
DPI SPECIALTY FOODS INC,IT BUSINESS ANALYST,105000,105000,105000,1
