Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
INMOBI INC,DIRECTOR MOBILE CLOUD SOLUTIONS,240000,240000,240000,1
INMOBI INC,HEAD – ACCOUNT STRATEGY AND SOLUTIONS WEST,185150,185150,185150,1
