Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
QSC LLC,DEVOPS TOOL ADMINISTRATOR,135000,135000,135000,2
QSC LLC,PLM TECHNICAL ANALYST,121597,121597,121597,1
