Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
TIVO PLATFORM TECHNOLOGIES LLC,SENIOR MANAGER SOFTWARE DEVELOPMENT,221424,221424,221424,2
TIVO PLATFORM TECHNOLOGIES LLC,STAFF ENGINEER – MACHINE LEARNING,209112,209112,209112,1
TIVO PLATFORM TECHNOLOGIES LLC,STAFF ENGINEER MACHINE LEARNING,209112,209112,209112,1
TIVO PLATFORM TECHNOLOGIES LLC,SENIOR MANAGER ENGINEERING,205836,205836,205836,1
TIVO PLATFORM TECHNOLOGIES LLC,STAFF ENGINEER NETWORK,197604,197604,197604,1
TIVO PLATFORM TECHNOLOGIES LLC,SR DIRECTOR QUALITY MANAGEMENT,195000,195000,195000,1
TIVO PLATFORM TECHNOLOGIES LLC,DIRECTOR OF ENGINEERING APPLICATIONS,192996,192996,192996,1
TIVO PLATFORM TECHNOLOGIES LLC,STAFF ENGINEER SITE RELIABILITY,178296,178296,178296,1
TIVO PLATFORM TECHNOLOGIES LLC,SENIOR SYSTEM ADMINISTRATOR,165648,165648,165648,1
TIVO PLATFORM TECHNOLOGIES LLC,STAFF ENGINEER SDET,164976,164976,164976,1
TIVO PLATFORM TECHNOLOGIES LLC,SR STAFF ENGINEER INTEGRATION,158760,158760,158760,2
TIVO PLATFORM TECHNOLOGIES LLC,SENIOR INTEGRATION ENGINEER,142002,142002,142002,1
TIVO PLATFORM TECHNOLOGIES LLC,SENIOR TECHOPS ENGINEER,127308,127308,127308,1
TIVO PLATFORM TECHNOLOGIES LLC,COMMUNICATIONS SYSTEMS ENGINEER,101676,101676,101676,2
TIVO PLATFORM TECHNOLOGIES LLC,DATA ANALYST,84264,84264,84264,1
