Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
ZIPLINE INTERNATIONAL INC,HEAD OF GLOBAL OPERATIONS EXCELLENCE,265000,265000,265000,1
ZIPLINE INTERNATIONAL INC,PERCEPTION ENGINEER,235000,235000,235000,1
ZIPLINE INTERNATIONAL INC,HEAD OF SYSTEM TEST ENGINEERING,220000,220000,220000,1
ZIPLINE INTERNATIONAL INC,PERCEPTION SOFTWARE ENGINEER,211999,211999,211999,1
ZIPLINE INTERNATIONAL INC,AUTONOMY DATA INFRASTRUCTURE ENGINEER,210000,210000,210000,1
ZIPLINE INTERNATIONAL INC,SOFTWARE ENGINEERING LEAD – CUSTOMER PLATFORM,205000,205000,205000,1
ZIPLINE INTERNATIONAL INC,SENIOR SOFTWARE ENGINEER,200000,200000,200000,1
ZIPLINE INTERNATIONAL INC,SITE RELIABILITY ENGINEER,162499,162499,162499,1
ZIPLINE INTERNATIONAL INC,MANAGER FREIGHT OPERATIONS,152500,152500,152500,1
