Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
ALPHA AND OMEGA SEMICONDUCTOR INCORPORATED,SENIOR PACKAGING ENGINEER,113589,113589,113589,1
ALPHA AND OMEGA SEMICONDUCTOR INCORPORATED,STAFF PRODUCT ENGINEER,113589,113589,113589,1
