Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
STANTEC CONSULTING SERVICES INC,DATA SCIENTIST,123052,123052,123052,1
STANTEC CONSULTING SERVICES INC,MINE PLANNER,120016,120016,120016,1
STANTEC CONSULTING SERVICES INC,BRIDGE DESIGN ENGINEER,108118,108118,108118,1
STANTEC CONSULTING SERVICES INC,CIVIL DESIGNER,108000,108000,108000,1
STANTEC CONSULTING SERVICES INC,MECHANICAL DESIGNER,106017,106017,106017,1
STANTEC CONSULTING SERVICES INC,CIVIL ENGINEER WATER WASTEWATER,105040,105040,105040,1
STANTEC CONSULTING SERVICES INC,CONSTRUCTION COORDINATOR,104000,104000,104000,1
STANTEC CONSULTING SERVICES INC,ELECTRICAL ENGINEER,104000,104000,104000,1
STANTEC CONSULTING SERVICES INC,PROCESS MECHANICAL DESIGNER,100006,100006,100006,1
STANTEC CONSULTING SERVICES INC,CIVIL ENGINEER IN TRAINING,85217,85217,85217,1
STANTEC CONSULTING SERVICES INC,PROJECT CONTROLS SPECIALIST,74006,74006,74006,1
STANTEC CONSULTING SERVICES INC,GIS ANALYST,70012,70012,70012,1
