Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
ORMCO CORPORATION,TECHNICAL PRODUCT MANAGER,147680,147680,147680,1
ORMCO CORPORATION,BUSINESS ANALYST,146744,146744,146744,1
