Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
MOURI TECH LLC,SR SAP SOLUTION ARCHITECT,148000,148000,148000,1
MOURI TECH LLC,SENIOR PEOPLESOFT CONSULTANT,121000,121000,121000,1
MOURI TECH LLC,SR SAP TECHNICAL CONSULTANT,102000,143000,116800,5
MOURI TECH LLC,FULL STACK JAVA CONSULTANT,116000,116000,116000,1
MOURI TECH LLC,SOLUTION ARCHITECT ENTERPRISE SEARCH,113000,113000,113000,1
MOURI TECH LLC,SAP CONSULTANT,113000,113000,113000,1
MOURI TECH LLC,SALESFORCE DEVELOPER,102000,102000,102000,1
MOURI TECH LLC,DATA ARCHITECT,102000,102000,102000,2
MOURI TECH LLC,TECHNICAL DELIVERY MANAGER,95000,95000,95000,1
MOURI TECH LLC,SR TECHNICAL PROGRAM MANAGER,94000,94000,94000,1
MOURI TECH LLC,ORACLE CLOUD ERP TECHNICAL ANALYST,92000,92000,92000,1
MOURI TECH LLC,SR SERVICENOW DEVELOPER,92000,92000,92000,1
MOURI TECH LLC,SAP HR CONSULTANT,92000,92000,92000,1
