Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
SIEMENS CORPORATION,PRINCIPAL PRODUCT MANAGER,245000,245000,245000,1
SIEMENS CORPORATION,CREDIT RISK & DATA ANALYST II,120000,120000,120000,1
