Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
CENTML US INC,HEAD OF PRODUCT,274206,300000,291402,3
CENTML US INC,SOFTWARE DEVELOPMENT ENGINEER II,185000,185000,185000,1
