Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
ADTALEM GLOBAL EDUCATION INC,IT MANAGER,156500,156500,156500,1
ADTALEM GLOBAL EDUCATION INC,SALESFORCE DEVELOPER,106974,106974,106974,2
ADTALEM GLOBAL EDUCATION INC,PROGRAMMER ANALYST,78390,78390,78390,1
