Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
BOFA SECURITIES INC,MANAGING DIRECTOR SR INVESTMENT BANKER II,500000,500000,500000,1
BOFA SECURITIES INC,DIRECTOR SR QUANTITATIVE FIN ANALYST NR,300000,300000,300000,1
BOFA SECURITIES INC,VICE PRESIDENT INVESTMENT BANKER III,275000,275000,275000,1
BOFA SECURITIES INC,VICE PRESIDENT INVESTMENT BANKER,275000,275000,275000,1
BOFA SECURITIES INC,DIRECTOR SENIOR TECHNOLOGY MANAGER,230000,230000,230000,2
BOFA SECURITIES INC,VICE PRESIDENT PRODUCT SPECIALIST II,225000,225000,225000,1
BOFA SECURITIES INC,VICE PRESIDENT TRADER II,200000,200000,200000,1
BOFA SECURITIES INC,VICE PRESIDENT QUANTITATIVE FINANCE ANALYST NR,200000,200000,200000,1
BOFA SECURITIES INC,ASSOCIATE RESEARCH,175000,175000,175000,1
BOFA SECURITIES INC,VICE PRESIDENT QUALITY ENGINEER,175000,175000,175000,1
BOFA SECURITIES INC,ASSOCIATE GIB,175000,175000,175000,1
BOFA SECURITIES INC,ASSOCIATE,160000,160000,160000,1
BOFA SECURITIES INC,VICE PRESIDENT SOFTWARE ENGINEER III,150000,170000,160000,2
