Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
FORTINET INC,DIRECTOR SOFTWARE DEVELOPMENT,280000,280000,280000,1
FORTINET INC,SENIOR MANAGER SOFTWARE DEVELOPMENT,213880,213880,213880,1
FORTINET INC,SENIOR MANAGER SOFTWARE DEVELOPMENT QA ENGINEERING,208048,208048,208048,1
FORTINET INC,PRINCIPAL SOFTWARE QA ENGINEER,194200,194200,194200,1
FORTINET INC,PRINCIPAL SOFTWARE DEVELOPMENT ENGINEER,192500,192500,192500,1
FORTINET INC,PRINCIPAL SOFTWARE ENGINEER,192500,192500,192500,1
FORTINET INC,PRINCIPAL EMBEDDED SOFTWARE DEVELOPER,192500,192500,192500,1
FORTINET INC,SENIOR LEAD SOFTWARE QA ENGINEER,186065,186065,186065,1
FORTINET INC,STAFF SOFTWARE DEVELOPMENT ENGINEER,162000,162000,162000,1
FORTINET INC,SOFTWARE DEVELOPMENT ENGINEER,105851,190000,151018,5
FORTINET INC,STAFF SOFTWARE DEVELOPMENT QA ENGINEER,147000,147000,147000,1
FORTINET INC,BUSINESS SYSTEMS ANALYST,139500,139500,139500,1
FORTINET INC,TEAM LEAD IT COMPLIANCE,130281,130281,130281,1
FORTINET INC,INSIDE SYSTEMS ENGINEER,89003,89003,89003,1
FORTINET INC,TECHNICAL SUPPORT ENGINEER,78000,78000,78000,1
