Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
IQVIA INC,PRINCIPAL STRATEGY LIFE SCIENCES,245000,245000,245000.0,1
IQVIA INC,SENIOR DIRECTOR OFFERING DEVELOPMENT,238000,238000,238000.0,1
IQVIA INC,ENGAGEMENT MANAGER,194818,194818,194818.0,1
IQVIA INC,STAFF ARCHITECT,168722,168722,168722.0,1
IQVIA INC,SENIOR CONSULTANT,153387,153387,153387.0,1
IQVIA INC,AI DEVELOPER 3,146968,146968,146968.0,1
IQVIA INC,ASSOCIATE DATA ENGINEERING DIRECTOR,146070,146070,146070.0,1
IQVIA INC,DATA ARCHITECT SENIOR DEVELOPER,145515,145515,145515.0,1
IQVIA INC,SR IT ARCHITECT,141542,141542,141542.0,1
IQVIA INC,SENIOR APPLICATIONS DEVELOPMENT SPECIALIST,138939,138939,138939.0,1
IQVIA INC,SR DATA SCIENCE & ADVANCED ANALYTICS MANAGER,138000,138000,138000.0,1
IQVIA INC,SR SOFTWARE ENGINEER,131096,133866,132481.0,2
IQVIA INC,SR SOFTWARE DEVELOPMENT ENGINEER,115615,145174,130394.5,2
IQVIA INC,ENGAGEMENT MANAGER ADVANCED ANALYTICS,129506,129506,129506.0,1
IQVIA INC,CONSULTANT STRATEGYLIFE SCIENCES,128624,128624,128624.0,1
IQVIA INC,SOFTWARE DEVELOPMENT MANAGER,95000,145174,125222.0,4
IQVIA INC,SENIOR SOFTWARE ENGINEER,123383,123383,123383.0,1
IQVIA INC,SENIOR BUSINESS SYSTEMS ANALYST,121147,121147,121147.0,1
IQVIA INC,SENIOR SOFTWARE DEVELOPMENT ENGINEER,118269,118269,118269.0,1
IQVIA INC,MANAGER CLIENT SERVICES,117497,117497,117497.0,1
IQVIA INC,ANALYST,109100,112809,110954.5,2
