Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
PETABYTZ TECHNOLOGIES INC,SOFTWARE ENGINEER,100589,100589,100589,1
PETABYTZ TECHNOLOGIES INC,SYSTEMS ENGINEER,68120,68120,68120,2
