Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
SATHRAM CORPORATION,MEDIDATA RAVE BUILDER,115918,115918,115918,2
SATHRAM CORPORATION,VALIDATION ENGINEER,79664,101899,94893,6
SATHRAM CORPORATION,CQV ENGINEER,89856,89856,89856,1
SATHRAM CORPORATION,VALIDATION LEAD,89856,89856,89856,1
SATHRAM CORPORATION,DATA SCIENTIST,71531,94898,79320,3
SATHRAM CORPORATION,CLINICAL QUALITY ASSURANCE ASSOCIATE,77376,77376,77376,2
SATHRAM CORPORATION,CLINICAL TRAIL ASSISTANT,77376,77376,77376,2
