Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
REID AND WISE LLC,ASSOCIATE ATTORNEY,93000,93000,93000,1
REID AND WISE LLC,PUBLIC RELATIONS AND MEDIA SPECIALIST,55000,55000,55000,1
