Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
XCELO GROUP INC,JAVA L2 SUPPORT,121222,121222,121222,1
XCELO GROUP INC,DEVOPS ENGINEER,98301,98301,98301,1
XCELO GROUP INC,SCRUM MASTER,71531,71531,71531,1
