Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
SAINT GOBAIN PERFORMANCE PLASTICS CORPORATION,GLOBAL SENIOR MANUFACTURING PROCESS MANAGER,130162,130162,130162,1
SAINT GOBAIN PERFORMANCE PLASTICS CORPORATION,ASSISTANT SITE CONTROLLER,110000,110000,110000,1
