Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
SERVICENOW INC,SENIOR MANAGER MACHINE LEARNING ENGINEERING MANAGEMENT,262515,264729,263622.0,2
SERVICENOW INC,DIRECTOR AND SERVICE OWNER CLOUD NATIVE SERVICES,254984,254984,254984.0,1
SERVICENOW INC,PRINCIPAL SOFTWARE ENGINEER,243974,243974,243974.0,1
SERVICENOW INC,DIRECTOR BUSINESS STRATEGY AND OPERATIONS,240490,240490,240490.0,1
SERVICENOW INC,STAFF MACHINE LEARNING ENGINEER,218517,218517,218517.0,1
SERVICENOW INC,MANAGER BIG DATA DEVOPS AND DATA MANAGEMENT,214870,214870,214870.0,1
SERVICENOW INC,SR STAFF SOFTWARE ENGINEER,206084,206084,206084.0,1
SERVICENOW INC,SENIOR STAFF SOFTWARE ENGINEER,206021,206084,206052.5,2
SERVICENOW INC,STAFF INFORMATICA DATA QUALITY IDQ ENGINEER,201101,201101,201101.0,1
SERVICENOW INC,SENIOR MANAGER SOFTWARE ENGINEERING MANAGEMENT,200253,200253,200253.0,1
SERVICENOW INC,ARCHITECT AEM,192450,192450,192450.0,1
SERVICENOW INC,SENIOR TECHNICAL PRODUCT MANAGER,187741,187741,187741.0,1
SERVICENOW INC,TECHNICAL PRODUCT MANAGER,187741,187741,187741.0,2
SERVICENOW INC,MANAGER SOFTWARE ENGINEERING MANAGEMENT,184621,184621,184621.0,1
SERVICENOW INC,SENIOR STAFF UNIFIED COMMUNICATIONS ENGINEER,180253,180253,180253.0,1
SERVICENOW INC,STAFF FULL STACK SOFTWARE ENGINEER,179568,179568,179568.0,1
SERVICENOW INC,STAFF SOFTWARE ENGINEER,144560,187506,177892.86666666667,15
SERVICENOW INC,SENIOR PRODUCT SUCCESS MANAGER,175530,175530,175530.0,1
SERVICENOW INC,SENIOR STAFF DATA ENGINEER ANALYTICS,174117,174117,174117.0,1
SERVICENOW INC,SENIOR STAFF BUSINESS AND DATA ANALYST,174117,174117,174117.0,1
SERVICENOW INC,SENIOR STAFF PRODUCT OWNER ENTERPRISE SEARCH,174117,174117,174117.0,1
SERVICENOW INC,STAFF PLATFORM AND DATABASE QUALITY ENGINEER,172182,172182,172182.0,1
SERVICENOW INC,STAFF SOFTWARE BUILD ENGINEER,171080,171080,171080.0,1
SERVICENOW INC,SENIOR STAFF FULL STACK SOFTWARE ENGINEER UX PLATFORM,171080,171080,171080.0,1
SERVICENOW INC,SENIOR SOFTWARE ENGINEER PRODUCT SECURITY,170914,170914,170914.0,1
SERVICENOW INC,STAFF ENTERPRISEWIDE APPS SYS DEVELOPER,169817,169817,169817.0,1
SERVICENOW INC,SENIOR STAFF INBOUND PRODUCT MANAGER,148346,187741,168043.5,2
SERVICENOW INC,SENIOR BUSINESS INSIGHTS MANAGER,167086,167086,167086.0,1
SERVICENOW INC,STAFF DATA TECH PRODUCT MGR PRODUCT OPERATIONS ANALYTICS,166192,166192,166192.0,1
SERVICENOW INC,STAFF SOFTWARE ENGINEER SRE DEVOPS,165173,165173,165173.0,1
SERVICENOW INC,MANAGER INFORMATION SECURITY MANAGEMENT,164133,164133,164133.0,1
SERVICENOW INC,STAFF SOFTWARE QUALITY ENGINEER,151665,173966,162815.5,2
SERVICENOW INC,MARKETING FP&A SENIOR MANAGER,160638,160638,160638.0,1
SERVICENOW INC,SENIOR INBOUND PRODUCT MANAGER,158746,158746,158746.0,1
SERVICENOW INC,SENIOR STAFF DATA PLATFORM SOFTWARE ENGINEER,157643,157643,157643.0,1
SERVICENOW INC,SENIOR MACHINE LEARNING ENGINEER,157602,157602,157602.0,1
SERVICENOW INC,SENIOR SOFTWARE ENGINEER PLATFORM SECURITY,157602,157602,157602.0,1
SERVICENOW INC,SENIOR SOFTWARE ENGINEER FRONT END,157602,157602,157602.0,1
SERVICENOW INC,SENIOR SYSTEMS ENGINEER,155418,155418,155418.0,1
SERVICENOW INC,SENIOR SOFTWARE ENGINEER,123614,158389,152690.88888888888,18
SERVICENOW INC,SENIOR FULL STACK SOFTWARE ENGINEER,146328,157602,151965.0,2
SERVICENOW INC,STAFF SOFTWARE QA ENGINEER,138050,173966,150022.0,3
SERVICENOW INC,SENIOR TECHNICAL CONSULTANT,135221,165262,149170.0,3
SERVICENOW INC,STAFF AI ENGINEER,145662,145662,145662.0,1
SERVICENOW INC,MANAGER SOFTWARE QUALITY ENGINEERING,145071,145071,145071.0,1
SERVICENOW INC,STAFF APPLIED RESEARCH SCIENTIST,144560,144560,144560.0,1
SERVICENOW INC,STAFF DATA ENGINEER,85904,198947,142425.5,2
SERVICENOW INC,SENIOR SOFTWARE QA ENGINEER,110261,157602,141458.0,4
SERVICENOW INC,SENIOR BUSINESS SYSTEMS ANALYST,140878,140878,140878.0,1
SERVICENOW INC,STAFF WORKDAY BUSINESS SYSTEM ANALYST,140878,140878,140878.0,1
SERVICENOW INC,IT SOX AUDIT MANAGER,137030,137030,137030.0,1
SERVICENOW INC,SOFTWARE ENGINEER APPLICATIONS,133296,133296,133296.0,1
SERVICENOW INC,STAFF DATABASE ENGINEER,131602,131602,131602.0,1
SERVICENOW INC,SOFTWARE ENGINEER UX PLATFORM,128502,128502,128502.0,1
SERVICENOW INC,SENIOR SOFTWARE QUALITY ENGINEER,110261,149330,126525.0,5
SERVICENOW INC,SENIOR HANA ADMINISTRATOR,125861,125861,125861.0,1
SERVICENOW INC,SENIOR SOLUTIONS ARCHITECT DT MARKETING,123781,123781,123781.0,1
SERVICENOW INC,SR TECHNICAL PROGRAM MANAGER IDENTITY AND ACCESS MANAGEMENT,121659,121659,121659.0,1
SERVICENOW INC,SOFTWARE ENGINEER CLOUD PLATFORM,121597,121597,121597.0,1
SERVICENOW INC,SOFTWARE ENGINEER,101192,133296,121523.0,6
SERVICENOW INC,SENIOR PRODUCT SUCCESS ARCHITECT,121493,121493,121493.0,1
SERVICENOW INC,STAFF BUSINESS SYSTEMS ANALYST HR TA,121285,121285,121285.0,1
SERVICENOW INC,SENIOR TECH SUPPORT ENGINEER,119693,119693,119693.0,1
SERVICENOW INC,SENIOR REVENUE ACCOUNTANT,116106,116106,116106.0,1
SERVICENOW INC,SENIOR TECHNICAL CONSULTANT EMPLOYEE WORKFLOWS,115918,115918,115918.0,1
SERVICENOW INC,SENIOR TSE INTEGRATIONS,115918,115918,115918.0,1
SERVICENOW INC,STAFF ENGINEER AEE,115918,115918,115918.0,1
SERVICENOW INC,PRINCIPAL PRODUCT SUCCESS ARCHITECT,115918,115918,115918.0,1
SERVICENOW INC,SOFTWARE MACHINE LEARNING ENGINEER,112986,112986,112986.0,1
SERVICENOW INC,STAFF SITE RELIABILITY ENGINEER,111634,111634,111634.0,1
SERVICENOW INC,SENIOR BUSINESS PROCESS MANAGER,111634,111634,111634.0,1
SERVICENOW INC,PRODUCT DESIGNER,107702,107702,107702.0,1
SERVICENOW INC,SENIOR TSE UX,106974,106974,106974.0,1
SERVICENOW INC,STAFF CLOUD ANALYTICS ANALYST,95139,116501,105820.0,2
SERVICENOW INC,STAFF PRODUCT DESIGNER,105539,105539,105539.0,1
SERVICENOW INC,SENIOR DATA SCIENTIST,105269,105269,105269.0,1
SERVICENOW INC,SENIOR TSE AUTOMATION,105170,105170,105170.0,1
SERVICENOW INC,STAFF TECHNICAL PROGRAM MANAGER,104437,104437,104437.0,1
SERVICENOW INC,MANAGER UX,97968,97968,97968.0,1
SERVICENOW INC,SENIOR TECHNICAL SUPPORT ENGINEER USER EXPERIENCE,95784,95784,95784.0,1
SERVICENOW INC,CONTENT DESIGNER,89398,89398,89398.0,1
SERVICENOW INC,SENIOR DATA ENGINEER,89128,89128,89128.0,1
SERVICENOW INC,PRINCIPAL PLATFORM ARCHITECT,78042,78042,78042.0,1
SERVICENOW INC,SENIOR DATA ENGINEER ANALYTICS,76440,76440,76440.0,1
SERVICENOW INC,GLOBAL QUEUE MANAGER,75629,75629,75629.0,1
