Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
AMEX SYSTEMS INC,SR QA AUTOMATION ENGINEER,98600,98600,98600,2
AMEX SYSTEMS INC,SR DATA ENGINEER,92000,92000,92000,1
AMEX SYSTEMS INC,SR SOFTWARE DEVELOPER,83600,83600,83600,2
AMEX SYSTEMS INC,ANDROID SOFTWARE DEVELOPER,83500,83500,83500,1
AMEX SYSTEMS INC,SR SOFTWARE ENGINEER,81800,81800,81800,2
AMEX SYSTEMS INC,SOFTWARE DEVELOPER,78920,78920,78920,1
AMEX SYSTEMS INC,TECHNOLOGY SPECIALIST INFRASTRUCTURE,76000,76000,76000,2
AMEX SYSTEMS INC,RPA DEVELOPER,75000,75000,75000,1
AMEX SYSTEMS INC,ORACLE DBA,69500,69500,69500,1
AMEX SYSTEMS INC,FULL STACK SOFTWARE ENGINEER,66500,70000,68250,2
AMEX SYSTEMS INC,INFRASTRUCTURE TECHNOLOGY SPECIALIST,67000,67000,67000,2
