Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
PROOFPOINT INC,DIRECTOR PRODUCT MANAGEMENT,206294,206294,206294.0,1
PROOFPOINT INC,STAFF SOFTWARE ENGINEER,184662,204600,194631.0,2
PROOFPOINT INC,SENIOR PRODUCT DESIGNER,193400,193400,193400.0,1
PROOFPOINT INC,SR APPLICATION SECURITY ENGINEER,187262,187262,187262.0,1
PROOFPOINT INC,SENIOR SOFTWARE ENGINEER,183726,192127,186060.25,4
PROOFPOINT INC,SR SOFTWARE ENGINEER,110386,192127,151256.5,2
PROOFPOINT INC,INFRASTRUCTURE ENGINEER,147368,147368,147368.0,1
PROOFPOINT INC,STAFF PRODUCT DESIGNER,132309,132309,132309.0,1
PROOFPOINT INC,STRATEGIC SOURCING MANAGER,131144,131144,131144.0,1
PROOFPOINT INC,DEVOPS ENGINEER,129792,129792,129792.0,1
