Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,SENIOR MANAGER DESIGN QUALITY ENGINEERING,150000,150000,150000,1
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,DESIGN QUALITY ENGINEERING MANAGER,143000,143000,143000,1
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,SENIOR DESIGN PRODUCT DEVELOPMENT ENGINEER,137000,137000,137000,1
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,SENIOR ENGINEER CYBERSECURITY,135000,135000,135000,1
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,PROJECT MANAGER OPERATIONS,130000,130000,130000,2
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,SENIOR AUTOMATION ENGINEER,125000,125000,125000,1
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,OPERATIONS PROJECT MANAGER,124000,124000,124000,1
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,SENIOR R&D ENGINEER,118000,118000,118000,1
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,MOBILE SOFTWARE ENGINEER II,118000,118000,118000,1
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,SR DATA ANALYST,115000,115000,115000,1
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,SENIOR QUALITY ENGINEER,111000,111000,111000,1
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,MANUFACTURING ENGINEER II,95000,95000,95000,1
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,DEVELOPMENT QUALITY ENGINEER,94000,94000,94000,1
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,PROCESS DEVELOPMENT ENGINEER II,90000,90000,90000,1
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,ENGINEER PRODUCT ANALYSIS,85000,85000,85000,1
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,ENGINEER I PRODUCT ANALYSIS,75000,75000,75000,1
