Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
ATLASSIAN US INC,SENIOR ENGINEERING MANAGER,240890,240890,240890.0,1
ATLASSIAN US INC,SENIOR ENGINEERING MANAGER WEB PLATFORM,240000,240000,240000.0,1
ATLASSIAN US INC,PRINCIPAL BACKEND SOFTWARE ENGINEER,234062,234062,234062.0,1
ATLASSIAN US INC,PRINCIPAL SOFTWARE ENGINEER,234062,234062,234062.0,1
ATLASSIAN US INC,LEAD PRODUCT DESIGNER,234062,234062,234062.0,1
ATLASSIAN US INC,SENIOR BACKEND SOFTWARE ENGINEER,234062,234062,234062.0,2
ATLASSIAN US INC,DATA SCIENCE SENIOR TEAM LEAD,233000,233000,233000.0,1
ATLASSIAN US INC,DATA SCIENCE MANAGER,233000,233000,233000.0,1
ATLASSIAN US INC,SR MANAGER PEOPLE TECHNOLOGY,218450,218450,218450.0,1
ATLASSIAN US INC,PRINCIPAL PRODUCT SECURITY ENGINEER,215000,215000,215000.0,1
ATLASSIAN US INC,PRINCIPAL DEVELOPER,194310,234062,214186.0,2
ATLASSIAN US INC,ENGINEERING MANAGER BITBUCKET CLOUD,210704,210704,210704.0,1
ATLASSIAN US INC,SENIOR BACKEND SOFTWARE ENGINEER CENTRAL AI,195500,195500,195500.0,1
ATLASSIAN US INC,FULL STACK ENGINEER CENTRAL AI,191250,191250,191250.0,1
ATLASSIAN US INC,SENIOR ANDROID DEVELOPER,184662,184662,184662.0,1
ATLASSIAN US INC,SENIOR FULL STACK SOFTWARE ENGINEER CONFLUENCE INTEGRATIONS,184662,184662,184662.0,1
ATLASSIAN US INC,SOFTWARE ENGINEER,184662,184662,184662.0,1
ATLASSIAN US INC,SENIOR ORACLE TECHNO FUNCTIONAL ANALYST,182750,182750,182750.0,1
ATLASSIAN US INC,SENIOR SOFTWARE ENGINEER,170000,187000,178500.0,2
ATLASSIAN US INC,DESIGN PROGRAM MANAGER 2,178245,178245,178245.0,1
ATLASSIAN US INC,SENIOR ENGINEER,157675,184662,171168.5,2
ATLASSIAN US INC,SENIOR DATA SCIENTIST CONFLUENCE,170186,170186,170186.0,1
ATLASSIAN US INC,SENIOR SOFTWARE ENGINEER TECHNOLOGY INNOVATION,168300,168300,168300.0,1
ATLASSIAN US INC,PRINCIPAL ENGINEER,165155,165155,165155.0,1
ATLASSIAN US INC,BACKEND SOFTWARE ENGINEER,147560,170914,159237.0,2
ATLASSIAN US INC,SENIOR PEOPLE DATA SCIENTIST,157250,157250,157250.0,1
ATLASSIAN US INC,SENIOR DEVELOPER,157250,157250,157250.0,1
ATLASSIAN US INC,SENIOR FULL STACK WEB DEVELOPER,157165,157165,157165.0,1
ATLASSIAN US INC,FRONTEND SOFTWARE ENGINEER,141525,141525,141525.0,1
