Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
PUBMATIC INC,SENIOR APPLICATION SECURITY ENGINEER,115918,115918,115918,1
PUBMATIC INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST 2,113443,113443,113443,1
