Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
TREDENCE INC,SENIOR MANAGER – DATA ENGINEERING,210000,210000,210000.0,1
TREDENCE INC,SENIOR MANAGER DATA ANALYTICS,200000,200000,200000.0,2
TREDENCE INC,DIRECTOR,185000,185000,185000.0,1
TREDENCE INC,MANAGER – DATA ENGINEERING,165000,185000,175750.0,4
TREDENCE INC,MANAGER DATA ENGINEERING,168000,185000,174333.33333333334,3
TREDENCE INC,SENIOR MANAGER,150000,170000,163333.33333333334,3
TREDENCE INC,MANAGER ANALYTICS,160000,160000,160000.0,1
TREDENCE INC,MANAGER,141750,155000,150583.33333333334,3
TREDENCE INC,ASSOCIATE MANAGER ANALYTICS,138000,138000,138000.0,1
TREDENCE INC,ASSOCIATE MANAGER DATA ENGINEERING,122000,142000,132000.0,2
TREDENCE INC,CONSULTANT – DATA ENGINEERING,115000,115000,115000.0,1
