Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
ABBOTT LABORATORIES INC,GROUP MARKETING MANAGER,189000,189000,189000,1
ABBOTT LABORATORIES,PLATFORM ARCHITECT,175000,175000,175000,1
ABBOTT LABORATORIES INC,SOFTWARE ENGINEERING MANAGER,173000,173000,173000,1
ABBOTT LABORATORIES,GLOBAL SUPPLY CHAIN PLANNING SOLUTION LEAD,171289,171289,171289,1
ABBOTT LABORATORIES,SENIOR SPECIALIST IT SALESFORCE SOLUTION ARCHITECT,149000,149000,149000,1
ABBOTT LABORATORIES,SENIOR SAP CONFIGURATION SPECIALIST,140000,140000,140000,1
ABBOTT LABORATORIES,IT APPLICATION ARCHITECT,137000,137000,137000,1
ABBOTT LABORATORIES,DIGITAL PROJECT MANAGER,136531,136531,136531,1
ABBOTT LABORATORIES,SENIOR SOFTWARE SYSTEMS ENGINEER,129000,129000,129000,1
ABBOTT LABORATORIES,SENIOR SOFTWARE ENGINEER,126000,127000,126500,2
ABBOTT LABORATORIES,SENIOR CLOUD AUTOMATION ENGINEER,120000,120000,120000,1
ABBOTT LABORATORIES,SENIOR BUSINESS SYSTEMS ANALYST MANUFACTURING MES,120000,120000,120000,1
ABBOTT LABORATORIES,SENIOR SYSTEMS ANALYST,110000,110000,110000,1
ABBOTT LABORATORIES,SOFTWARE ENGINEER,95000,115000,105000,2
ABBOTT LABORATORIES,SENIOR SOFTWARE ENGINEER IN TEST,98000,98000,98000,1
ABBOTT LABORATORIES,QUALITY ENGINEER,90000,90000,90000,1
ABBOTT LABORATORIES,SOFTWARE TEST AUTOMATION ENGINEER,78600,78600,78600,1
