Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
PE SERVICES,STRUCTURAL ENGINEER,112000,112000,112000,1
PE SERVICES INC,PROJECT MANAGER,100000,100000,100000,1
PE SERVICES,SENIOR STRUCTURAL ENGINEER,98000,98000,98000,1
