Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
SEPHORA USA INC,VP ENGINEERING STORE SYSTEMS,315000,315000,315000,1
SEPHORA USA INC,SR MANAGER SITE RELIABILITY ENGINEERING,187533,187533,187533,1
SEPHORA USA INC,MANAGER CRM DATA SCIENTIST ANALYST,179878,179878,179878,1
SEPHORA USA INC,SENIOR ENGINEER IOS,172000,172000,172000,1
SEPHORA USA INC,SENIOR ARCHITECT DATABASE,168314,168314,168314,2
SEPHORA USA INC,LEAD ENGINEER DATABASE ENGINEERING,162379,162379,162379,1
SEPHORA USA INC,LEAD ENGINEER PERFORMANCE ENGINEERING,162379,162379,162379,1
SEPHORA USA INC,LEAD ENGINEER INTEGRATIONS,162379,162379,162379,1
SEPHORA USA INC,LEAD ENGINEER NETWORK ENGINEERING,162379,162379,162379,1
SEPHORA USA INC,LEAD ENGINEER SUPPLY CHAIN & DC SYSTEMS,160000,160000,160000,1
SEPHORA USA INC,MANAGER MOBILE APPLICATIONS,160000,160000,160000,1
SEPHORA USA INC,LEAD AUTOMATION ENGINEER,155000,155000,155000,1
SEPHORA USA INC,PRINCIPAL PRODUCT MANAGER,148450,148450,148450,2
SEPHORA USA INC,SR ENGINEER DATA ENGINEERING,141683,141683,141683,1
SEPHORA USA INC,SENIOR ENGINEER ANDROID,141683,141683,141683,1
SEPHORA USA INC,ENGINEER SOFTWARE ENGINEERING,133245,133245,133245,2
SEPHORA USA INC,ENGINEER BUSINESS INTELLIGENCE BI,116646,116646,116646,1
