Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
ARIBA INC,DEVELOPMENT MANAGER,242181,242181,242181.0,1
ARIBA INC,EXPERT DEVOPS ENGINEER,191880,191880,191880.0,1
ARIBA INC,BUSINESS PROCESSES PRINCIPAL CONSULTANT,159321,172700,166010.5,2
ARIBA INC,SENIOR DEVELOPER,145834,170624,160889.5,4
ARIBA INC,SENIOR DEVOPS ENGINEER,150150,168746,160536.5,4
ARIBA INC,SENIOR QUALITY SPECIALIST,155050,155050,155050.0,1
ARIBA INC,DEVELOPER,127092,145426,136259.0,2
ARIBA INC,TECHNOLOGY SENIOR CONSULTANT,132000,132000,132000.0,1
ARIBA INC,BUSINESS PROCESSES SENIOR CONSULTANT,130420,130420,130420.0,1
ARIBA INC,BUSINESS PROCESSES CONSULTANT,121600,121600,121600.0,2
