Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
BOINGO WIRELESS INC,RF ENGINEERING MANAGER,155000,155000,155000,2
BOINGO WIRELESS INC,SENIOR RF ENGINEER,127500,127500,127500,2
