Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
KIOXIA AMERICA INC,PRINCIPAL ENGINEER,177341,177341,177341.0,1
KIOXIA AMERICA INC,SR STAFF ENGINEER,134597,177341,153386.33333333334,3
KIOXIA AMERICA INC,STAFF ENGINEER,124176,177341,150758.5,2
KIOXIA AMERICA INC,ENGINEER,120218,120218,120218.0,1
