Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
MOTIONAL AD INC,ENGINEER AUTONOMY PLANNING CONTROLS & DBW,193876,193876,193876,1
MOTIONAL AD INC,SENIOR ENGINEER CLOUD APPS TOOLS & TEST,172872,172872,172872,1
MOTIONAL AD INC,ENGINEER SYSTEMS ENGINEER V&V HIL,170000,170000,170000,1
MOTIONAL AD INC,AUTONOMY SYSTEMS ENGINEER FAULT DETECTION & RESPONSE,170000,170000,170000,1
MOTIONAL AD INC,SENIOR ENGINEER INFRASTRUCTURE SOFTWARE,160713,160713,160713,1
MOTIONAL AD INC,SENIOR ENGINEER CLOUD APPS TOOLS & TEST – DATA,159617,159617,159617,1
MOTIONAL AD INC,SENIOR ENGINEER AV TESTING STRUCTURED AND TRACK TESTING,142000,142000,142000,1
MOTIONAL AD INC,SENIOR ENGINEER SENIOR SOFTWARE ENGINEER DATA MINING,138387,138387,138387,1
MOTIONAL AD INC,SENIOR ENGINEER,138000,138000,138000,1
MOTIONAL AD INC,AV TESTING ENGINEER,125000,125000,125000,1
MOTIONAL AD INC,SENIOR SYSTEMS ENGINEER AUTONOMY,124904,124904,124904,1
MOTIONAL AD INC,ENGINEER CLOUD APPS TEST & TOOLS SIMULATION,121222,121222,121222,1
MOTIONAL AD INC,SENIOR ENGINEER AUTONOMY PERCEPTION & PREDICTION,117957,117957,117957,1
MOTIONAL AD INC,ENGINEER VEHICLE INTEGRATION ENGINEER,115000,115000,115000,1
MOTIONAL AD INC,PRINCIPAL ENGINEER AUTONOMY PERCEPTION & PREDICTION,114795,114795,114795,1
MOTIONAL AD INC,SENIOR MACHINE LEARNING ENGINEER,99424,99424,99424,1
MOTIONAL AD INC,SENIOR ENGINEER SOFTWARE INFRASTRUCTURE,97115,97115,97115,1
MOTIONAL AD INC,SENIOR ENGINEER AUTONOMY VISION PERCEPTION,95680,95680,95680,1
MOTIONAL AD INC,SENIOR ENGINEER AUTONOMY PLANNING CONTROLS & DBW,94661,94661,94661,1
MOTIONAL AD INC,ENGINEER SIMULATION TOOLS CLOUD APPS TOOLS & TEST,84365,84365,84365,1
MOTIONAL AD INC,ENGINEER AV TEST ENGINEERING,69118,69118,69118,1
MOTIONAL AD INC,ENGINEER AV TESTING,69118,69118,69118,1
MOTIONAL AD INC,SENIOR ENGINEER AV TEST ENGINEERING TEST TRACK,61589,61589,61589,1
