Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
RYZLINK CORP,REACT DEVELOPER,100880,100880,100880.0,1
RYZLINK CORP,FULL STACK DEVELOPER,89253,89253,89253.0,2
RYZLINK CORP,FRONT END DEVELOPER,83595,83595,83595.0,1
RYZLINK CORP,FULL STACK REACT DEVELOPER,81744,81744,81744.0,1
RYZLINK CORP,SOFTWARE ENGINEER,67392,83595,75493.5,2
RYZLINK CORP,JAVA DEVELOPER,60000,60000,60000.0,1
