Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
CITY NATIONAL BANK,VP SENIOR MANAGER DIGITAL ENGINEERING,177029,177029,177029,2
CITY NATIONAL BANK,VICE PRESIDENT FULL STACK PRINCIPAL ENGINEER,144560,144560,144560,1
CITY NATIONAL BANK,BUSINESS SYSTEMS SENIOR ANALYST,130749,130749,130749,2
CITY NATIONAL BANK,VP BUSINESS SYSTEMS ANALYST LEAD CCAR,130749,130749,130749,2
CITY NATIONAL BANK,VP FRAUD OPERATIONS DATA ANALYST LEAD,125923,125923,125923,2
CITY NATIONAL BANK,VP FULL STACK ENGINEER TECHNOLOGY & INNOVATION,123614,123614,123614,1
CITY NATIONAL BANK,INFORMATION SYSTEMS IS MANAGER II,122535,122535,122535,2
CITY NATIONAL BANK,SALESFORCE DEVELOPER SENIOR PLATFORM SENIOR DEVELOPER,121222,121222,121222,2
CITY NATIONAL BANK,VP MANAGER DIGITAL OPERATIONS,118498,118498,118498,1
CITY NATIONAL BANK,APPLICATION SENIOR ADMINISTRATOR,96866,96866,96866,1
CITY NATIONAL BANK,AVP MOBILE APPLICATION DEVELOPER,96866,96866,96866,1
CITY NATIONAL BANK,USER EXPERIENCE UX SENIOR RESEARCHER,95729,95729,95729,2
