Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
META PLATFORMS INC,DIRECTOR ENGINEERING,345897,345897,345897.0,1
META PLATFORMS INC,DIRECTOR PRODUCT OPERATIONS,342020,342020,342020.0,1
META PLATFORMS INC,ENGINEERING DIRECTOR,338013,338013,338013.0,1
META PLATFORMS INC,DIRECTOR SOFTWARE ENGINEERING,337120,337120,337120.0,1
META PLATFORMS INC,DIRECTOR DATA ENGINEERING,321440,321440,321440.0,1
META PLATFORMS INC,DIRECTOR CEO COMMUNICATIONS,308300,308300,308300.0,1
META PLATFORMS INC,MANUFACTURING QUALITY ENGINEER MANAGER,277340,277340,277340.0,1
META PLATFORMS INC,MANAGER REGULATORY INDUSTRY CERTIFICATIONS & COMPLIANCE,277340,277340,277340.0,1
META PLATFORMS INC,DATA ENGINEERING MANAGER ANALYTICS,275113,275113,275113.0,1
META PLATFORMS INC,ENGINEERING MANAGER,247940,308612,272673.14285714284,7
META PLATFORMS INC,APPLIED RESEARCH SCIENTIST,261292,261292,261292.0,1
META PLATFORMS INC,SOFTWARE ENGINEERING MANAGER,235200,302844,260656.25,16
META PLATFORMS INC,MANAGER SSPO EMERGING PROCESSES & PLATFORMS,258195,258195,258195.0,1
META PLATFORMS INC,MARKETING & GROWTH OPERATIONS MANAGER,255780,255780,255780.0,1
META PLATFORMS INC,ASIC POWER ARCHITECT,255590,255590,255590.0,1
META PLATFORMS INC,ENTERPRISE ENGINEERING MANAGER,255292,255292,255292.0,1
META PLATFORMS INC,PRODUCTION ENGINEERING MANAGER,248454,248454,248454.0,1
META PLATFORMS INC,DATA ENGINEERING MANAGER,239120,277340,244580.0,7
META PLATFORMS INC,POWER MANAGEMENT INTEGRATED CIRCUIT ARCHITECT,244020,244020,244020.0,1
META PLATFORMS INC,CHANNEL STRATEGY MANAGER,243672,243672,243672.0,1
META PLATFORMS INC,STRATEGIC SOURCING TECHNICAL LEAD OPTICS,242817,242817,242817.0,1
META PLATFORMS INC,PRODUCT STRATEGY LEAD,241239,241239,241239.0,1
META PLATFORMS INC,APPLICATION MANAGER PRODUCT LIFECYCLE MANAGEMENT,239640,239640,239640.0,1
META PLATFORMS INC,DATA SCIENCE MANAGER,239120,239120,239120.0,3
META PLATFORMS INC,MANAGER SOFTWARE ENGINEERING,238798,238798,238798.0,1
META PLATFORMS INC,TOOLING ENGINEERING PROJECT MANAGER,238555,238555,238555.0,1
META PLATFORMS INC,SYSTEM INTEGRATION LEAD,237160,237160,237160.0,1
META PLATFORMS INC,ACOUSTIC RENDER LEAD,237160,237160,237160.0,1
META PLATFORMS INC,ENGINEER GAMES,235200,235200,235200.0,1
META PLATFORMS INC,APPLIED SCIENTIST AUDIO ALGORITHMS,235200,235200,235200.0,1
META PLATFORMS INC,MANAGER PRODUCT TECHNICAL PM,233207,233207,233207.0,1
META PLATFORMS INC,PRODUCT MANAGER,190120,308956,233171.36363636365,11
META PLATFORMS INC,MACHINE LEARNING ENGINEER,219341,256029,232335.33333333334,3
META PLATFORMS INC,MANAGER PRODUCT GROWTH,229320,229320,229320.0,1
META PLATFORMS INC,MARKETING SCIENCE PARTNER,228627,228627,228627.0,1
META PLATFORMS INC,WORKDAY APPLICATION ENGINEERING MANAGER,227360,227360,227360.0,2
META PLATFORMS INC,PRODUCT DESIGN ENGINEERING MANAGER,227248,227248,227248.0,1
META PLATFORMS INC,IOS SOFTWARE ENGINEER,227000,227000,227000.0,1
META PLATFORMS INC,TECHNICAL PROGRAM MANAGER WIRELESS SUBSYSTEMS,227000,227000,227000.0,1
META PLATFORMS INC,BUSINESS INTELLIGENCE ENGINEER,220555,220555,220555.0,1
META PLATFORMS INC,CORPORATE DEVELOPMENT MANAGER,220500,220500,220500.0,1
META PLATFORMS INC,DATA SCIENTIST ANALYTICS,185000,239120,218046.66666666666,6
META PLATFORMS INC,ASIC ENGINEER IMPLEMENTATION,218000,218000,218000.0,1
META PLATFORMS INC,MANAGER SSPO GBG AMERICAS MID MARKET,217142,217142,217142.0,1
META PLATFORMS INC,DATA ENGINEER PRODUCT ANALYTICS,217000,217000,217000.0,1
META PLATFORMS INC,PERFORMANCE AND CAPACITY ENGINEER,172480,289100,214527.4,5
META PLATFORMS INC,TEAMCENTER ARCHITECT,213640,213640,213640.0,1
META PLATFORMS INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,205968,220500,213234.0,2
META PLATFORMS INC,BUSINESS ENGINEER,172480,258054,211784.66666666666,3
META PLATFORMS INC,MANUFACTURING QUALITY ENGINEER,211415,211415,211415.0,1
META PLATFORMS INC,PRODUCT DESIGNER,164863,268000,211315.7142857143,14
META PLATFORMS INC,ISP ARCHITECT,211161,211161,211161.0,1
META PLATFORMS INC,LEAD DATA ARCHITECT,210700,210700,210700.0,1
META PLATFORMS INC,HARDWARE SYSTEMS ENGINEER,210093,210093,210093.0,1
META PLATFORMS INC,TAX OPERATIONS MANAGER,209987,209987,209987.0,1
META PLATFORMS INC,EMBEDDED SW ENGINEER,209720,209720,209720.0,1
META PLATFORMS INC,NETWORK MODELING AND OPTIMIZATION ENGINEER,209720,209720,209720.0,1
META PLATFORMS INC,CINEMATIC ENVIRONMENT ARTIST GAMES,208626,208626,208626.0,1
META PLATFORMS INC,PRODUCT MARKETING MANAGER,207089,207089,207089.0,1
META PLATFORMS INC,DECISION SCIENTIST,206000,206000,206000.0,1
META PLATFORMS INC,ELECTRICAL ENGINEER,201880,208710,205530.0,3
META PLATFORMS INC,DATA SCIENTIST GBG DATA SCIENCE,205000,205000,205000.0,1
META PLATFORMS INC,PRODUCT VALIDATION LEAD,205000,205000,205000.0,1
META PLATFORMS INC,QA LEAD,204595,204595,204595.0,1
META PLATFORMS INC,FINANCE MANAGER,202860,202860,202860.0,1
META PLATFORMS INC,SOFTWARE ENGINEER,129200,300000,202536.91130434783,575
META PLATFORMS INC,SOFTGOODS RESEARCH DEVELOPER,202014,202014,202014.0,1
META PLATFORMS INC,3D SENSING HW SW CHARACTERIZATION ENGINEER,201880,201880,201880.0,1
META PLATFORMS INC,TECHNICAL PROGRAM MANAGER,154000,222460,201626.57142857142,14
META PLATFORMS INC,SILICON SYSTEM VALIDATION ENGINEER,200900,200900,200900.0,1
META PLATFORMS INC,DATA ENGINEER ANALYTICS,185000,217000,200640.0,3
META PLATFORMS INC,PCB LAYOUT ENGINEER,200000,200000,200000.0,1
META PLATFORMS INC,BUSINESS OPERATIONS MANAGER,200000,200000,200000.0,1
META PLATFORMS INC,GBG DATA SCIENCE,199920,199920,199920.0,1
META PLATFORMS INC,OPTICAL SCIENTIST,198940,198940,198940.0,1
META PLATFORMS INC,QA ENGINEERING LEAD,180000,216580,198290.0,2
META PLATFORMS INC,UX RESEARCHER,186200,221480,198062.33333333334,3
META PLATFORMS INC,SOFTWARE ENGINEER MACHINE LEARNING,175840,242733,197324.07142857142,14
META PLATFORMS INC,ASIC ENGINEER EMULATION,197000,197000,197000.0,1
META PLATFORMS INC,ASIC ENGINEER DESIGN VERIFICATION,172000,218000,196333.33333333334,6
META PLATFORMS INC,RESEARCH SCIENTIST,167000,264681,195755.0980392157,51
META PLATFORMS INC,ASIC ENGINEER,170000,218000,195000.0,3
